,G,flip,p1,post,pre,x,z
6194,True,0,0.11,12,12,24,12
6195,True,0,0.11,12,12,24,12
6196,True,0,0.11,12,12,24,12
6197,True,0,0.11,12,12,24,12
6198,True,0,0.11,12,12,24,12
6199,False,1,0.11,11,11,12,11
6200,True,0,0.11,12,12,24,12
6201,True,0,0.11,12,12,24,12
6202,True,0,0.11,12,12,24,12
6203,True,0,0.11,12,12,24,12
6204,True,0,0.11,12,12,24,12
6205,True,0,0.11,12,12,24,12
6206,True,0,0.11,12,12,24,12
6207,True,0,0.11,12,12,24,12
6208,True,0,0.11,12,12,24,12
6209,True,0,0.11,12,12,24,12
6210,True,0,0.11,12,12,24,12
6211,False,1,0.11,11,11,12,11
6212,True,0,0.11,12,12,24,12
6213,True,0,0.11,12,12,24,12
6214,True,0,0.11,12,12,24,12
6215,True,0,0.11,12,12,24,12
6216,True,0,0.11,12,12,24,12
6217,True,0,0.11,12,12,24,12
6218,False,1,0.11,11,11,12,11
6219,True,0,0.11,12,12,24,12
6220,True,0,0.11,12,12,24,12
6221,False,1,0.11,11,11,12,11
6222,True,0,0.11,12,12,24,12
6223,True,0,0.11,12,12,24,12
6224,True,0,0.11,12,12,24,12
6225,True,0,0.11,12,12,24,12
6226,True,0,0.11,12,12,24,12
6227,True,0,0.11,12,12,24,12
6228,True,0,0.11,12,12,24,12
6229,True,0,0.11,12,12,24,12
6230,True,0,0.11,12,12,24,12
6231,True,0,0.11,12,12,24,12
6232,True,0,0.11,12,12,24,12
6233,True,0,0.11,12,12,24,12
6234,True,0,0.11,12,12,24,12
6235,True,0,0.11,12,12,24,12
6236,True,0,0.11,12,12,24,12
6237,True,0,0.11,12,12,24,12
6238,True,0,0.11,12,12,24,12
6239,True,0,0.11,12,12,24,12
6240,True,0,0.11,12,12,24,12
6241,True,0,0.11,12,12,24,12
6242,False,1,0.11,11,11,12,11
6243,True,0,0.11,12,12,24,12
6244,False,1,0.11,11,11,12,11
6245,True,0,0.11,12,12,24,12
6246,True,0,0.11,12,12,24,12
6247,True,0,0.11,12,12,24,12
6248,True,0,0.11,12,12,24,12
6249,True,0,0.11,12,12,24,12
6250,True,0,0.11,12,12,24,12
6251,True,0,0.11,12,12,24,12
6252,True,0,0.11,12,12,24,12
6253,False,1,0.11,11,11,12,11
6254,False,1,0.11,11,11,12,11
6255,True,0,0.11,12,12,24,12
6256,True,0,0.11,12,12,24,12
6257,True,0,0.11,12,12,24,12
6258,True,0,0.11,12,12,24,12
6259,True,0,0.11,12,12,24,12
6260,True,0,0.11,12,12,24,12
6261,True,0,0.11,12,12,24,12
6262,True,0,0.11,12,12,24,12
6263,False,1,0.11,11,11,12,11
6264,True,0,0.11,12,12,24,12
6265,False,1,0.11,11,11,12,11
6266,False,1,0.11,11,11,12,11
6267,True,0,0.11,12,12,24,12
6268,True,0,0.11,12,12,24,12
6269,True,0,0.11,12,12,24,12
6270,True,0,0.11,12,12,24,12
6271,True,0,0.11,12,12,24,12
6272,True,0,0.11,12,12,24,12
6273,True,0,0.11,12,12,24,12
6274,True,0,0.11,12,12,24,12
6275,True,0,0.11,12,12,24,12
6276,True,0,0.11,12,12,24,12
6277,True,0,0.11,12,12,24,12
6278,True,0,0.11,12,12,24,12
6279,True,0,0.11,12,12,24,12
6280,False,1,0.11,11,11,12,11
6281,True,0,0.11,12,12,24,12
6282,True,0,0.11,12,12,24,12
6283,True,0,0.11,12,12,24,12
6284,True,0,0.11,12,12,24,12
6285,True,0,0.11,12,12,24,12
6286,True,0,0.11,12,12,24,12
6287,True,0,0.11,12,12,24,12
6288,True,0,0.11,12,12,24,12
6289,True,0,0.11,12,12,24,12
6290,True,0,0.11,12,12,24,12
6291,True,0,0.11,12,12,24,12
6292,True,0,0.11,12,12,24,12
6293,True,0,0.11,12,12,24,12
6294,True,0,0.11,12,12,24,12
6295,True,0,0.11,12,12,24,12
6296,True,0,0.11,12,12,24,12
6297,False,1,0.11,11,11,12,11
6298,True,0,0.11,12,12,24,12
6299,True,0,0.11,12,12,24,12
6300,True,0,0.11,12,12,24,12
6301,False,1,0.11,11,11,12,11
6302,True,0,0.11,12,12,24,12
6303,True,0,0.11,12,12,24,12
6304,False,1,0.11,11,11,12,11
6305,True,0,0.11,12,12,24,12
6306,True,0,0.11,12,12,24,12
6307,True,0,0.11,12,12,24,12
6308,True,0,0.11,12,12,24,12
6309,True,0,0.11,12,12,24,12
6310,True,0,0.11,12,12,24,12
6311,True,0,0.11,12,12,24,12
6312,False,1,0.11,11,11,12,11
6313,True,0,0.11,12,12,24,12
6314,True,0,0.11,12,12,24,12
6315,True,0,0.11,12,12,24,12
6316,True,0,0.11,12,12,24,12
6317,True,0,0.11,12,12,24,12
6318,True,0,0.11,12,12,24,12
6319,True,0,0.11,12,12,24,12
6320,True,0,0.11,12,12,24,12
6321,True,0,0.11,12,12,24,12
6322,True,0,0.11,12,12,24,12
6323,True,0,0.11,12,12,24,12
6324,False,1,0.11,11,11,12,11
6325,True,0,0.11,12,12,24,12
6326,True,0,0.11,12,12,24,12
6327,True,0,0.11,12,12,24,12
6328,True,0,0.11,12,12,24,12
6329,True,0,0.11,12,12,24,12
6330,True,0,0.11,12,12,24,12
6331,True,0,0.11,12,12,24,12
6332,True,0,0.11,12,12,24,12
6333,True,0,0.11,12,12,24,12
6334,True,0,0.11,12,12,24,12
6335,True,0,0.11,12,12,24,12
6336,True,0,0.11,12,12,24,12
6337,True,0,0.11,12,12,24,12
6338,True,0,0.11,12,12,24,12
6339,True,0,0.11,12,12,24,12
6340,True,0,0.11,12,12,24,12
6341,True,0,0.11,12,12,24,12
6342,True,0,0.11,12,12,24,12
6343,True,0,0.11,12,12,24,12
6344,False,1,0.11,11,11,12,11
6345,True,0,0.11,12,12,24,12
6346,True,0,0.11,12,12,24,12
6347,False,1,0.11,11,11,12,11
6348,True,0,0.11,12,12,24,12
6349,True,0,0.11,12,12,24,12
6350,True,0,0.11,12,12,24,12
6351,True,0,0.11,12,12,24,12
6352,True,0,0.11,12,12,24,12
6353,True,0,0.11,12,12,24,12
6354,True,0,0.11,12,12,24,12
6355,False,1,0.11,11,11,12,11
6356,True,0,0.11,12,12,24,12
6357,True,0,0.11,12,12,24,12
6358,True,0,0.11,12,12,24,12
6359,True,0,0.11,12,12,24,12
6360,True,0,0.11,12,12,24,12
6361,True,0,0.11,12,12,24,12
6362,True,0,0.11,12,12,24,12
6363,True,0,0.11,12,12,24,12
6364,True,0,0.11,12,12,24,12
6365,True,0,0.11,12,12,24,12
6366,True,0,0.11,12,12,24,12
6367,True,0,0.11,12,12,24,12
6368,True,0,0.11,12,12,24,12
6369,False,1,0.11,11,11,12,11
6370,True,0,0.11,12,12,24,12
6371,False,1,0.11,11,11,12,11
6372,True,0,0.11,12,12,24,12
6373,True,0,0.11,12,12,24,12
6374,True,0,0.11,12,12,24,12
6375,True,0,0.11,12,12,24,12
6376,True,0,0.11,12,12,24,12
6377,False,1,0.11,11,11,12,11
6378,True,0,0.11,12,12,24,12
6379,True,0,0.11,12,12,24,12
6380,True,0,0.11,12,12,24,12
6381,True,0,0.11,12,12,24,12
6382,True,0,0.11,12,12,24,12
6383,True,0,0.11,12,12,24,12
6384,True,0,0.11,12,12,24,12
6385,True,0,0.11,12,12,24,12
6386,True,0,0.11,12,12,24,12
6387,True,0,0.11,12,12,24,12
6388,True,0,0.11,12,12,24,12
6389,True,0,0.11,12,12,24,12
6390,True,0,0.11,12,12,24,12
6391,True,0,0.11,12,12,24,12
6392,True,0,0.11,12,12,24,12
6393,True,0,0.11,12,12,24,12
6394,True,0,0.11,12,12,24,12
6395,True,0,0.11,12,12,24,12
6396,True,0,0.11,12,12,24,12
6397,True,0,0.11,12,12,24,12
6398,True,0,0.11,12,12,24,12
6399,True,0,0.11,12,12,24,12
6400,True,0,0.11,12,12,24,12
6401,True,0,0.11,12,12,24,12
6402,True,0,0.11,12,12,24,12
6403,True,0,0.11,12,12,24,12
6404,True,0,0.11,12,12,24,12
6405,True,0,0.11,12,12,24,12
6406,True,0,0.11,12,12,24,12
6407,True,0,0.11,12,12,24,12
6408,True,0,0.11,12,12,24,12
6409,True,0,0.11,12,12,24,12
6410,True,0,0.11,12,12,24,12
6411,True,0,0.11,12,12,24,12
6412,True,0,0.11,12,12,24,12
6413,False,1,0.11,11,11,12,11
6414,True,0,0.11,12,12,24,12
6415,True,0,0.11,12,12,24,12
6416,True,0,0.11,12,12,24,12
6417,True,0,0.11,12,12,24,12
6418,False,1,0.11,11,11,12,11
6419,True,0,0.11,12,12,24,12
6420,True,0,0.11,12,12,24,12
6421,True,0,0.11,12,12,24,12
6422,True,0,0.11,12,12,24,12
6423,True,0,0.11,12,12,24,12
6424,True,0,0.11,12,12,24,12
6425,True,0,0.11,12,12,24,12
6426,True,0,0.11,12,12,24,12
6427,True,0,0.11,12,12,24,12
6428,True,0,0.11,12,12,24,12
6429,False,1,0.11,11,11,12,11
6430,True,0,0.11,12,12,24,12
6431,True,0,0.11,12,12,24,12
6432,True,0,0.11,12,12,24,12
6433,True,0,0.11,12,12,24,12
6434,True,0,0.11,12,12,24,12
6435,True,0,0.11,12,12,24,12
6436,True,0,0.11,12,12,24,12
6437,True,0,0.11,12,12,24,12
6438,False,1,0.11,11,11,12,11
6439,True,0,0.11,12,12,24,12
6440,True,0,0.11,12,12,24,12
6441,True,0,0.11,12,12,24,12
6442,True,0,0.11,12,12,24,12
6443,True,0,0.11,12,12,24,12
6444,True,0,0.11,12,12,24,12
6445,True,0,0.11,12,12,24,12
6446,True,0,0.11,12,12,24,12
6447,True,0,0.11,12,12,24,12
6448,True,0,0.11,12,12,24,12
6449,True,0,0.11,12,12,24,12
6450,True,0,0.11,12,12,24,12
6451,True,0,0.11,12,12,24,12
6452,False,1,0.11,11,11,12,11
6453,True,0,0.11,12,12,24,12
6454,True,0,0.11,12,12,24,12
6455,True,0,0.11,12,12,24,12
6456,True,0,0.11,12,12,24,12
6457,True,0,0.11,12,12,24,12
6458,True,0,0.11,12,12,24,12
6459,True,0,0.11,12,12,24,12
6460,True,0,0.11,12,12,24,12
6461,True,0,0.11,12,12,24,12
6462,True,0,0.11,12,12,24,12
6463,True,0,0.11,12,12,24,12
6464,True,0,0.11,12,12,24,12
6465,True,0,0.11,12,12,24,12
6466,True,0,0.11,12,12,24,12
6467,True,0,0.11,12,12,24,12
6468,True,0,0.11,12,12,24,12
6469,True,0,0.11,12,12,24,12
6470,False,1,0.11,11,11,12,11
6471,True,0,0.11,12,12,24,12
6472,True,0,0.11,12,12,24,12
6473,True,0,0.11,12,12,24,12
6474,True,0,0.11,12,12,24,12
6475,True,0,0.11,12,12,24,12
6476,True,0,0.11,12,12,24,12
6477,True,0,0.11,12,12,24,12
6478,True,0,0.11,12,12,24,12
6479,True,0,0.11,12,12,24,12
6480,True,0,0.11,12,12,24,12
6481,True,0,0.11,12,12,24,12
6482,True,0,0.11,12,12,24,12
6483,True,0,0.11,12,12,24,12
6484,True,0,0.11,12,12,24,12
6485,True,0,0.11,12,12,24,12
6486,True,0,0.11,12,12,24,12
6487,True,0,0.11,12,12,24,12
6488,True,0,0.11,12,12,24,12
6489,False,1,0.11,11,11,12,11
6490,True,0,0.11,12,12,24,12
6491,True,0,0.11,12,12,24,12
6492,True,0,0.11,12,12,24,12
6493,True,0,0.11,12,12,24,12
6494,True,0,0.11,12,12,24,12
6495,True,0,0.11,12,12,24,12
6496,True,0,0.11,12,12,24,12
6497,False,1,0.11,11,11,12,11
6498,True,0,0.11,12,12,24,12
6499,True,0,0.11,12,12,24,12
6500,False,1,0.67,19,19,11,19
6501,True,0,0.67,20,20,22,20
6502,False,1,0.67,19,19,11,19
6503,False,1,0.67,19,19,11,19
6504,True,0,0.67,20,20,22,20
6505,False,1,0.67,19,19,11,19
6506,True,0,0.67,20,20,22,20
6507,False,1,0.67,19,19,11,19
6508,False,1,0.67,19,19,11,19
6509,False,1,0.67,19,19,11,19
6510,False,1,0.67,19,19,11,19
6511,False,1,0.67,19,19,11,19
6512,True,0,0.67,20,20,22,20
6513,False,1,0.67,19,19,11,19
6514,True,0,0.67,20,20,22,20
6515,True,0,0.67,20,20,22,20
6516,False,1,0.67,19,19,11,19
6517,True,0,0.67,20,20,22,20
6518,True,0,0.67,20,20,22,20
6519,False,1,0.67,19,19,11,19
6520,False,1,0.67,19,19,11,19
6521,False,1,0.67,19,19,11,19
6522,False,1,0.67,19,19,11,19
6523,False,1,0.67,19,19,11,19
6524,False,1,0.67,19,19,11,19
6525,False,1,0.67,19,19,11,19
6526,False,1,0.67,19,19,11,19
6527,False,1,0.67,19,19,11,19
6528,False,1,0.67,19,19,11,19
6529,True,0,0.67,20,20,22,20
6530,False,1,0.67,19,19,11,19
6531,False,1,0.67,19,19,11,19
6532,False,1,0.67,19,19,11,19
6533,False,1,0.67,19,19,11,19
6534,False,1,0.67,19,19,11,19
6535,False,1,0.67,19,19,11,19
6536,False,1,0.67,19,19,11,19
6537,False,1,0.67,19,19,11,19
6538,False,1,0.67,19,19,11,19
6539,True,0,0.67,20,20,22,20
6540,True,0,0.67,20,20,22,20
6541,False,1,0.67,19,19,11,19
6542,False,1,0.67,19,19,11,19
6543,True,0,0.67,20,20,22,20
6544,False,1,0.67,19,19,11,19
6545,False,1,0.67,19,19,11,19
6546,True,0,0.67,20,20,22,20
6547,True,0,0.67,20,20,22,20
6548,False,1,0.67,19,19,11,19
6549,True,0,0.67,20,20,22,20
6550,True,0,0.67,20,20,22,20
6551,True,0,0.67,20,20,22,20
6552,True,0,0.67,20,20,22,20
6553,True,0,0.67,20,20,22,20
6554,True,0,0.67,20,20,22,20
6555,True,0,0.67,20,20,22,20
6556,False,1,0.67,19,19,11,19
6557,False,1,0.67,19,19,11,19
6558,True,0,0.67,20,20,22,20
6559,False,1,0.67,19,19,11,19
6560,False,1,0.67,19,19,11,19
6561,True,0,0.67,20,20,22,20
6562,False,1,0.67,19,19,11,19
6563,False,1,0.67,19,19,11,19
6564,False,1,0.67,19,19,11,19
6565,False,1,0.67,19,19,11,19
6566,True,0,0.67,20,20,22,20
6567,False,1,0.67,19,19,11,19
6568,False,1,0.67,19,19,11,19
6569,False,1,0.67,19,19,11,19
6570,False,1,0.67,19,19,11,19
6571,True,0,0.67,20,20,22,20
6572,False,1,0.67,19,19,11,19
6573,True,0,0.67,20,20,22,20
6574,False,1,0.67,19,19,11,19
6575,False,1,0.67,19,19,11,19
6576,False,1,0.67,19,19,11,19
6577,False,1,0.67,19,19,11,19
6578,False,1,0.67,19,19,11,19
6579,True,0,0.67,20,20,22,20
6580,False,1,0.67,19,19,11,19
6581,True,0,0.67,20,20,22,20
6582,False,1,0.67,19,19,11,19
6583,True,0,0.67,20,20,22,20
6584,False,1,0.67,19,19,11,19
6585,False,1,0.67,19,19,11,19
6586,False,1,0.67,19,19,11,19
6587,False,1,0.67,19,19,11,19
6588,False,1,0.67,19,19,11,19
6589,False,1,0.67,19,19,11,19
6590,True,0,0.67,20,20,22,20
6591,True,0,0.67,20,20,22,20
6592,True,0,0.67,20,20,22,20
6593,True,0,0.67,20,20,22,20
6594,True,0,0.67,20,20,22,20
6595,False,1,0.67,19,19,11,19
6596,True,0,0.67,20,20,22,20
6597,False,1,0.67,19,19,11,19
6598,False,1,0.67,19,19,11,19
6599,False,1,0.67,19,19,11,19
6600,False,1,0.67,19,19,11,19
6601,False,1,0.67,19,19,11,19
6602,False,1,0.67,19,19,11,19
6603,False,1,0.67,19,19,11,19
6604,True,0,0.67,20,20,22,20
6605,False,1,0.67,19,19,11,19
6606,False,1,0.67,19,19,11,19
6607,True,0,0.67,20,20,22,20
6608,False,1,0.67,19,19,11,19
6609,True,0,0.67,20,20,22,20
6610,True,0,0.67,20,20,22,20
6611,True,0,0.67,20,20,22,20
6612,True,0,0.67,20,20,22,20
6613,False,1,0.67,19,19,11,19
6614,False,1,0.67,19,19,11,19
6615,False,1,0.67,19,19,11,19
6616,False,1,0.67,19,19,11,19
6617,True,0,0.67,20,20,22,20
6618,True,0,0.67,20,20,22,20
6619,False,1,0.67,19,19,11,19
6620,False,1,0.67,19,19,11,19
6621,False,1,0.67,19,19,11,19
6622,False,1,0.67,19,19,11,19
6623,False,1,0.67,19,19,11,19
6624,True,0,0.67,20,20,22,20
6625,False,1,0.67,19,19,11,19
6626,False,1,0.67,19,19,11,19
6627,False,1,0.67,19,19,11,19
6628,False,1,0.67,19,19,11,19
6629,False,1,0.67,19,19,11,19
6630,False,1,0.67,19,19,11,19
6631,True,0,0.67,20,20,22,20
6632,False,1,0.67,19,19,11,19
6633,False,1,0.67,19,19,11,19
6634,False,1,0.67,19,19,11,19
6635,True,0,0.67,20,20,22,20
6636,False,1,0.67,19,19,11,19
6637,False,1,0.67,19,19,11,19
6638,False,1,0.67,19,19,11,19
6639,False,1,0.67,19,19,11,19
6640,False,1,0.67,19,19,11,19
6641,False,1,0.67,19,19,11,19
6642,False,1,0.67,19,19,11,19
6643,False,1,0.67,19,19,11,19
6644,True,0,0.67,20,20,22,20
6645,False,1,0.67,19,19,11,19
6646,True,0,0.67,20,20,22,20
6647,False,1,0.67,19,19,11,19
6648,False,1,0.67,19,19,11,19
6649,False,1,0.67,19,19,11,19
6650,False,1,0.67,19,19,11,19
6651,False,1,0.67,19,19,11,19
6652,False,1,0.67,19,19,11,19
6653,True,0,0.67,20,20,22,20
6654,False,1,0.67,19,19,11,19
6655,False,1,0.67,19,19,11,19
6656,False,1,0.67,19,19,11,19
6657,False,1,0.67,19,19,11,19
6658,False,1,0.67,19,19,11,19
6659,True,0,0.67,20,20,22,20
6660,False,1,0.67,19,19,11,19
6661,False,1,0.67,19,19,11,19
6662,True,0,0.67,20,20,22,20
6663,False,1,0.67,19,19,11,19
6664,True,0,0.67,20,20,22,20
6665,True,0,0.67,20,20,22,20
6666,True,0,0.67,20,20,22,20
6667,False,1,0.67,19,19,11,19
6668,False,1,0.67,19,19,11,19
6669,False,1,0.67,19,19,11,19
6670,False,1,0.67,19,19,11,19
6671,True,0,0.67,20,20,22,20
6672,False,1,0.67,19,19,11,19
6673,False,1,0.67,19,19,11,19
6674,False,1,0.67,19,19,11,19
6675,False,1,0.67,19,19,11,19
6676,False,1,0.67,19,19,11,19
6677,False,1,0.67,19,19,11,19
6678,True,0,0.67,20,20,22,20
6679,False,1,0.67,19,19,11,19
6680,False,1,0.67,19,19,11,19
6681,False,1,0.67,19,19,11,19
6682,True,0,0.67,20,20,22,20
6683,False,1,0.67,19,19,11,19
6684,True,0,0.67,20,20,22,20
6685,False,1,0.67,19,19,11,19
6686,True,0,0.67,20,20,22,20
6687,False,1,0.67,19,19,11,19
6688,False,1,0.67,19,19,11,19
6689,False,1,0.67,19,19,11,19
6690,False,1,0.67,19,19,11,19
6691,True,0,0.67,20,20,22,20
6692,False,1,0.67,19,19,11,19
6693,False,1,0.67,19,19,11,19
6694,True,0,0.67,20,20,22,20
6695,False,1,0.67,19,19,11,19
6696,False,1,0.67,19,19,11,19
6697,False,1,0.67,19,19,11,19
6698,False,1,0.67,19,19,11,19
6699,False,1,0.67,19,19,11,19
6700,True,0,0.67,20,20,22,20
6701,True,0,0.67,20,20,22,20
6702,False,1,0.67,19,19,11,19
6703,True,0,0.67,20,20,22,20
6704,False,1,0.67,19,19,11,19
6705,False,1,0.67,19,19,11,19
6706,False,1,0.67,19,19,11,19
6707,False,1,0.67,19,19,11,19
6708,False,1,0.67,19,19,11,19
6709,True,0,0.67,20,20,22,20
6710,False,1,0.67,19,19,11,19
6711,False,1,0.67,19,19,11,19
6712,False,1,0.67,19,19,11,19
6713,False,1,0.67,19,19,11,19
6714,False,1,0.67,19,19,11,19
6715,True,0,0.67,20,20,22,20
6716,False,1,0.67,19,19,11,19
6717,False,1,0.67,19,19,11,19
6718,True,0,0.67,20,20,22,20
6719,False,1,0.67,19,19,11,19
6720,False,1,0.67,19,19,11,19
6721,True,0,0.67,20,20,22,20
6722,False,1,0.67,19,19,11,19
6723,True,0,0.67,20,20,22,20
6724,True,0,0.67,20,20,22,20
6725,True,0,0.67,20,20,22,20
6726,True,0,0.67,20,20,22,20
6727,False,1,0.67,19,19,11,19
6728,True,0,0.67,20,20,22,20
6729,False,1,0.67,19,19,11,19
6730,True,0,0.67,20,20,22,20
6731,False,1,0.67,19,19,11,19
6732,False,1,0.67,19,19,11,19
6733,False,1,0.67,19,19,11,19
6734,False,1,0.67,19,19,11,19
6735,False,1,0.67,19,19,11,19
6736,False,1,0.67,19,19,11,19
6737,False,1,0.67,19,19,11,19
6738,False,1,0.67,19,19,11,19
6739,True,0,0.67,20,20,22,20
6740,True,0,0.67,20,20,22,20
6741,True,0,0.67,20,20,22,20
6742,False,1,0.67,19,19,11,19
6743,False,1,0.67,19,19,11,19
6744,True,0,0.67,20,20,22,20
6745,False,1,0.67,19,19,11,19
6746,False,1,0.67,19,19,11,19
6747,True,0,0.67,20,20,22,20
6748,False,1,0.67,19,19,11,19
6749,False,1,0.67,19,19,11,19
6750,False,1,0.67,19,19,11,19
6751,True,0,0.67,20,20,22,20
6752,True,0,0.67,20,20,22,20
6753,True,0,0.67,20,20,22,20
6754,True,0,0.67,20,20,22,20
6755,True,0,0.67,20,20,22,20
6756,False,1,0.67,19,19,11,19
6757,True,0,0.67,20,20,22,20
6758,False,1,0.67,19,19,11,19
6759,True,0,0.67,20,20,22,20
6760,True,0,0.67,20,20,22,20
6761,True,0,0.67,20,20,22,20
6762,False,1,0.67,19,19,11,19
6763,True,0,0.67,20,20,22,20
6764,False,1,0.67,19,19,11,19
6765,True,0,0.67,20,20,22,20
6766,True,0,0.67,20,20,22,20
6767,False,1,0.67,19,19,11,19
6768,False,1,0.67,19,19,11,19
6769,True,0,0.67,20,20,22,20
6770,True,0,0.67,20,20,22,20
6771,False,1,0.67,19,19,11,19
6772,True,0,0.67,20,20,22,20
6773,False,1,0.67,19,19,11,19
6774,False,1,0.67,19,19,11,19
6775,False,1,0.67,19,19,11,19
6776,True,0,0.67,20,20,22,20
6777,False,1,0.67,19,19,11,19
6778,False,1,0.67,19,19,11,19
6779,True,0,0.67,20,20,22,20
6780,False,1,0.67,19,19,11,19
6781,True,0,0.67,20,20,22,20
6782,False,1,0.67,19,19,11,19
6783,False,1,0.67,19,19,11,19
6784,False,1,0.67,19,19,11,19
6785,False,1,0.67,19,19,11,19
6786,False,1,0.67,19,19,11,19
6787,False,1,0.67,19,19,11,19
6788,False,1,0.67,19,19,11,19
6789,True,0,0.67,20,20,22,20
6790,True,0,0.67,20,20,22,20
6791,True,0,0.67,20,20,22,20
6792,False,1,0.67,19,19,11,19
6793,False,1,0.67,19,19,11,19
6794,True,0,0.67,20,20,22,20
6795,True,0,0.67,20,20,22,20
6796,True,0,0.67,20,20,22,20
6797,True,0,0.67,20,20,22,20
6798,True,0,0.67,20,20,22,20
6799,True,0,0.67,20,20,22,20
6800,False,1,0.67,19,19,11,19
6801,False,1,0.67,19,19,11,19
6802,False,1,0.67,19,19,11,19
6803,True,0,0.67,20,20,22,20
6804,True,0,0.67,20,20,22,20
6805,False,1,0.67,19,19,11,19
6806,False,1,0.67,19,19,11,19
6807,False,1,0.67,19,19,11,19
6808,False,1,0.67,19,19,11,19
6809,True,0,0.67,20,20,22,20
6810,False,1,0.67,19,19,11,19
6811,True,0,0.67,20,20,22,20
6812,False,1,0.67,19,19,11,19
6813,False,1,0.67,19,19,11,19
6814,False,1,0.67,19,19,11,19
6815,True,0,0.67,20,20,22,20
6816,True,0,0.67,20,20,22,20
6817,True,0,0.67,20,20,22,20
6818,False,1,0.67,19,19,11,19
6819,False,1,0.67,19,19,11,19
6820,False,1,0.67,19,19,11,19
6821,False,1,0.67,19,19,11,19
6822,False,1,0.67,19,19,11,19
6823,False,1,0.67,19,19,11,19
6824,False,1,0.67,19,19,11,19
6825,True,0,0.67,20,20,22,20
6826,True,0,0.67,20,20,22,20
6827,False,1,0.67,19,19,11,19
6828,True,0,0.67,20,20,22,20
6829,True,0,0.67,20,20,22,20
6830,False,1,0.67,19,19,11,19
6831,False,1,0.67,19,19,11,19
6832,True,0,0.67,20,20,22,20
6833,False,1,0.67,19,19,11,19
6834,False,1,0.67,19,19,11,19
6835,False,1,0.67,19,19,11,19
6836,False,1,0.67,19,19,11,19
6837,False,1,0.67,19,19,11,19
6838,False,1,0.67,19,19,11,19
6839,False,1,0.67,19,19,11,19
6840,False,1,0.67,19,19,11,19
6841,False,1,0.67,19,19,11,19
6842,False,1,0.67,19,19,11,19
6843,False,1,0.67,19,19,11,19
6844,False,1,0.67,19,19,11,19
6845,False,1,0.67,19,19,11,19
6846,True,0,0.67,20,20,22,20
6847,False,1,0.67,19,19,11,19
6848,True,0,0.67,20,20,22,20
6849,False,1,0.67,19,19,11,19
6850,True,0,0.67,20,20,22,20
6851,False,1,0.67,19,19,11,19
6852,False,1,0.67,19,19,11,19
6853,False,1,0.67,19,19,11,19
6854,False,1,0.67,19,19,11,19
6855,True,0,0.67,20,20,22,20
6856,False,1,0.67,19,19,11,19
6857,True,0,0.67,20,20,22,20
6858,False,1,0.67,19,19,11,19
6859,False,1,0.67,19,19,11,19
6860,True,0,0.67,20,20,22,20
6861,False,1,0.67,19,19,11,19
6862,False,1,0.67,19,19,11,19
6863,False,1,0.67,19,19,11,19
6864,True,0,0.67,20,20,22,20
6865,False,1,0.67,19,19,11,19
6866,True,0,0.67,20,20,22,20
6867,False,1,0.67,19,19,11,19
6868,False,1,0.67,19,19,11,19
6869,False,1,0.67,19,19,11,19
6870,False,1,0.67,19,19,11,19
6871,False,1,0.67,19,19,11,19
6872,True,0,0.67,20,20,22,20
6873,True,0,0.67,20,20,22,20
6874,True,0,0.67,20,20,22,20
6875,False,1,0.67,19,19,11,19
6876,False,1,0.67,19,19,11,19
6877,True,0,0.67,20,20,22,20
6878,True,0,0.67,20,20,22,20
6879,False,1,0.67,19,19,11,19
6880,True,0,0.67,20,20,22,20
6881,False,1,0.67,19,19,11,19
6882,False,1,0.67,19,19,11,19
6883,False,1,0.67,19,19,11,19
6884,False,1,0.67,19,19,11,19
6885,False,1,0.67,19,19,11,19
6886,True,0,0.67,20,20,22,20
6887,True,0,0.67,20,20,22,20
6888,True,0,0.67,20,20,22,20
6889,True,0,0.67,20,20,22,20
6890,False,1,0.67,19,19,11,19
6891,False,1,0.67,19,19,11,19
6892,False,1,0.67,19,19,11,19
6893,True,0,0.67,20,20,22,20
6894,False,1,0.67,19,19,11,19
6895,True,0,0.67,20,20,22,20
6896,True,0,0.67,20,20,22,20
6897,True,0,0.67,20,20,22,20
6898,True,0,0.67,20,20,22,20
6899,False,1,0.67,19,19,11,19
6900,False,1,0.67,19,19,11,19
6901,False,1,0.67,19,19,11,19
6902,False,1,0.67,19,19,11,19
6903,False,1,0.67,19,19,11,19
6904,True,0,0.67,20,20,22,20
6905,True,0,0.67,20,20,22,20
6906,False,1,0.67,19,19,11,19
6907,False,1,0.67,19,19,11,19
6908,True,0,0.67,20,20,22,20
6909,True,0,0.67,20,20,22,20
6910,False,1,0.67,19,19,11,19
6911,False,1,0.67,19,19,11,19
6912,False,1,0.67,19,19,11,19
6913,False,1,0.67,19,19,11,19
6914,False,1,0.67,19,19,11,19
6915,False,1,0.67,19,19,11,19
6916,False,1,0.67,19,19,11,19
6917,False,1,0.67,19,19,11,19
6918,False,1,0.67,19,19,11,19
6919,False,1,0.67,19,19,11,19
6920,False,1,0.67,19,19,11,19
6921,False,1,0.67,19,19,11,19
6922,True,0,0.67,20,20,22,20
6923,False,1,0.67,19,19,11,19
6924,True,0,0.67,20,20,22,20
6925,False,1,0.67,19,19,11,19
6926,False,1,0.67,19,19,11,19
6927,False,1,0.67,19,19,11,19
6928,False,1,0.67,19,19,11,19
