,G,c1,c2,count,p1,p2,post,pre
21890,True,0,0,11,0.68,0.59,11,12.27
21891,False,1,0,12,0.68,0.59,12,12.0
21892,True,0,0,11,0.68,0.59,11,12.27
21893,False,1,1,13,0.68,0.59,13,13.0
21894,False,1,1,13,0.68,0.59,13,13.0
21895,False,1,0,12,0.68,0.59,12,12.0
21896,False,1,0,12,0.68,0.59,12,12.0
21897,False,1,1,13,0.68,0.59,13,13.0
21898,False,1,1,13,0.68,0.59,13,13.0
21899,False,1,1,13,0.68,0.59,13,13.0
21900,True,0,0,11,0.68,0.59,11,12.27
21901,False,0,1,12,0.68,0.59,12,12.0
21902,True,0,0,11,0.68,0.59,11,12.27
21903,False,1,1,13,0.68,0.59,13,13.0
21904,False,1,1,13,0.68,0.59,13,13.0
21905,False,1,1,13,0.68,0.59,13,13.0
21906,False,1,0,12,0.68,0.59,12,12.0
21907,False,1,0,12,0.68,0.59,12,12.0
21908,False,1,0,12,0.68,0.59,12,12.0
21909,True,0,0,11,0.68,0.59,11,12.27
21910,False,1,0,12,0.68,0.59,12,12.0
21911,False,0,1,12,0.68,0.59,12,12.0
21912,False,1,0,12,0.68,0.59,12,12.0
21913,False,0,1,12,0.68,0.59,12,12.0
21914,False,1,1,13,0.68,0.59,13,13.0
21915,False,1,1,13,0.68,0.59,13,13.0
21916,False,1,1,13,0.68,0.59,13,13.0
21917,False,0,1,12,0.68,0.59,12,12.0
21918,False,0,1,12,0.68,0.59,12,12.0
21919,False,1,1,13,0.68,0.59,13,13.0
21920,False,0,1,12,0.68,0.59,12,12.0
21921,False,1,1,13,0.68,0.59,13,13.0
21922,False,0,1,12,0.68,0.59,12,12.0
21923,False,1,0,12,0.68,0.59,12,12.0
21924,False,0,1,12,0.68,0.59,12,12.0
21925,False,1,0,12,0.68,0.59,12,12.0
21926,False,1,0,12,0.68,0.59,12,12.0
21927,False,1,1,13,0.68,0.59,13,13.0
21928,False,1,1,13,0.68,0.59,13,13.0
21929,False,1,0,12,0.68,0.59,12,12.0
21930,True,0,0,11,0.68,0.59,11,12.27
21931,False,1,0,12,0.68,0.59,12,12.0
21932,False,1,0,12,0.68,0.59,12,12.0
21933,True,0,0,11,0.68,0.59,11,12.27
21934,False,0,1,12,0.68,0.59,12,12.0
21935,True,0,0,11,0.68,0.59,11,12.27
21936,False,1,1,13,0.68,0.59,13,13.0
21937,False,1,0,12,0.68,0.59,12,12.0
21938,False,1,1,13,0.68,0.59,13,13.0
21939,False,1,1,13,0.68,0.59,13,13.0
21940,False,1,0,12,0.68,0.59,12,12.0
21941,False,1,1,13,0.68,0.59,13,13.0
21942,False,1,1,13,0.68,0.59,13,13.0
21943,False,1,1,13,0.68,0.59,13,13.0
21944,True,0,0,11,0.68,0.59,11,12.27
21945,False,1,1,13,0.68,0.59,13,13.0
21946,False,1,0,12,0.68,0.59,12,12.0
21947,False,1,1,13,0.68,0.59,13,13.0
21948,False,0,1,12,0.68,0.59,12,12.0
21949,False,0,1,12,0.68,0.59,12,12.0
21950,True,0,0,11,0.68,0.59,11,12.27
21951,False,0,1,12,0.68,0.59,12,12.0
21952,False,1,0,12,0.68,0.59,12,12.0
21953,False,1,1,13,0.68,0.59,13,13.0
21954,False,1,1,13,0.68,0.59,13,13.0
21955,False,1,1,13,0.68,0.59,13,13.0
21956,True,0,0,11,0.68,0.59,11,12.27
21957,False,1,0,12,0.68,0.59,12,12.0
21958,False,0,1,12,0.68,0.59,12,12.0
21959,False,1,1,13,0.68,0.59,13,13.0
21960,False,1,1,13,0.68,0.59,13,13.0
21961,False,1,1,13,0.68,0.59,13,13.0
21962,False,1,0,12,0.68,0.59,12,12.0
21963,False,1,1,13,0.68,0.59,13,13.0
21964,False,1,0,12,0.68,0.59,12,12.0
21965,False,0,1,12,0.68,0.59,12,12.0
21966,False,1,1,13,0.68,0.59,13,13.0
21967,False,0,1,12,0.68,0.59,12,12.0
21968,True,0,0,11,0.68,0.59,11,12.27
21969,False,1,0,12,0.68,0.59,12,12.0
21970,False,1,0,12,0.68,0.59,12,12.0
21971,False,1,0,12,0.68,0.59,12,12.0
21972,False,1,1,13,0.68,0.59,13,13.0
21973,False,1,1,13,0.68,0.59,13,13.0
21974,False,1,1,13,0.68,0.59,13,13.0
21975,False,0,1,12,0.68,0.59,12,12.0
21976,True,0,0,11,0.68,0.59,11,12.27
21977,False,0,1,12,0.68,0.59,12,12.0
21978,False,1,0,12,0.68,0.59,12,12.0
21979,False,1,1,13,0.68,0.59,13,13.0
21980,False,1,1,13,0.68,0.59,13,13.0
21981,False,0,1,12,0.68,0.59,12,12.0
21982,False,1,1,13,0.68,0.59,13,13.0
21983,False,1,1,13,0.68,0.59,13,13.0
21984,True,0,0,11,0.68,0.59,11,12.27
21985,False,1,1,13,0.68,0.59,13,13.0
21986,False,1,0,12,0.68,0.59,12,12.0
21987,True,0,0,11,0.68,0.59,11,12.27
21988,True,0,0,11,0.68,0.59,11,12.27
21989,True,0,0,11,0.68,0.59,11,12.27
21990,False,1,1,13,0.68,0.59,13,13.0
21991,False,1,0,12,0.68,0.59,12,12.0
21992,False,1,0,12,0.68,0.59,12,12.0
21993,False,1,0,12,0.68,0.59,12,12.0
21994,False,1,0,12,0.68,0.59,12,12.0
21995,True,0,0,11,0.68,0.59,11,12.27
21996,False,1,1,13,0.68,0.59,13,13.0
21997,True,0,0,11,0.68,0.59,11,12.27
21998,False,0,1,12,0.68,0.59,12,12.0
21999,False,0,1,12,0.68,0.59,12,12.0
22000,False,1,0,1,0.64,0.82,1,1.0
22001,False,0,1,1,0.64,0.82,1,1.0
22002,False,1,1,2,0.64,0.82,2,2.0
22003,False,1,1,2,0.64,0.82,2,2.0
22004,False,0,1,1,0.64,0.82,1,1.0
22005,False,0,1,1,0.64,0.82,1,1.0
22006,False,1,0,1,0.64,0.82,1,1.0
22007,False,1,1,2,0.64,0.82,2,2.0
22008,False,1,1,2,0.64,0.82,2,2.0
22009,False,1,1,2,0.64,0.82,2,2.0
22010,False,1,1,2,0.64,0.82,2,2.0
22011,False,1,0,1,0.64,0.82,1,1.0
22012,False,1,1,2,0.64,0.82,2,2.0
22013,False,0,1,1,0.64,0.82,1,1.0
22014,False,1,1,2,0.64,0.82,2,2.0
22015,False,0,1,1,0.64,0.82,1,1.0
22016,False,0,1,1,0.64,0.82,1,1.0
22017,False,0,1,1,0.64,0.82,1,1.0
22018,False,0,1,1,0.64,0.82,1,1.0
22019,False,1,1,2,0.64,0.82,2,2.0
22020,False,1,1,2,0.64,0.82,2,2.0
22021,False,0,1,1,0.64,0.82,1,1.0
22022,False,1,0,1,0.64,0.82,1,1.0
22023,False,0,1,1,0.64,0.82,1,1.0
22024,False,0,1,1,0.64,0.82,1,1.0
22025,False,1,0,1,0.64,0.82,1,1.0
22026,False,1,1,2,0.64,0.82,2,2.0
22027,False,1,1,2,0.64,0.82,2,2.0
22028,False,1,0,1,0.64,0.82,1,1.0
22029,False,1,1,2,0.64,0.82,2,2.0
22030,False,1,0,1,0.64,0.82,1,1.0
22031,False,0,1,1,0.64,0.82,1,1.0
22032,True,0,0,0,0.64,0.82,0,1.46
22033,False,1,1,2,0.64,0.82,2,2.0
22034,False,1,1,2,0.64,0.82,2,2.0
22035,True,0,0,0,0.64,0.82,0,1.46
22036,False,1,1,2,0.64,0.82,2,2.0
22037,False,1,0,1,0.64,0.82,1,1.0
22038,False,1,1,2,0.64,0.82,2,2.0
22039,False,0,1,1,0.64,0.82,1,1.0
22040,True,0,0,0,0.64,0.82,0,1.46
22041,False,1,1,2,0.64,0.82,2,2.0
22042,False,1,1,2,0.64,0.82,2,2.0
22043,False,1,1,2,0.64,0.82,2,2.0
22044,False,1,1,2,0.64,0.82,2,2.0
22045,True,0,0,0,0.64,0.82,0,1.46
22046,False,0,1,1,0.64,0.82,1,1.0
22047,False,1,1,2,0.64,0.82,2,2.0
22048,False,1,1,2,0.64,0.82,2,2.0
22049,False,1,0,1,0.64,0.82,1,1.0
22050,False,0,1,1,0.64,0.82,1,1.0
22051,False,1,0,1,0.64,0.82,1,1.0
22052,False,0,1,1,0.64,0.82,1,1.0
22053,False,1,1,2,0.64,0.82,2,2.0
22054,False,1,1,2,0.64,0.82,2,2.0
22055,False,1,1,2,0.64,0.82,2,2.0
22056,False,1,1,2,0.64,0.82,2,2.0
22057,False,1,1,2,0.64,0.82,2,2.0
22058,True,0,0,0,0.64,0.82,0,1.46
22059,False,0,1,1,0.64,0.82,1,1.0
22060,False,1,1,2,0.64,0.82,2,2.0
22061,False,0,1,1,0.64,0.82,1,1.0
22062,False,1,1,2,0.64,0.82,2,2.0
22063,False,1,1,2,0.64,0.82,2,2.0
22064,True,0,0,0,0.64,0.82,0,1.46
22065,False,1,1,2,0.64,0.82,2,2.0
22066,False,0,1,1,0.64,0.82,1,1.0
22067,True,0,0,0,0.64,0.82,0,1.46
22068,False,1,1,2,0.64,0.82,2,2.0
22069,False,0,1,1,0.64,0.82,1,1.0
22070,False,0,1,1,0.64,0.82,1,1.0
22071,False,1,1,2,0.64,0.82,2,2.0
22072,False,0,1,1,0.64,0.82,1,1.0
22073,False,1,1,2,0.64,0.82,2,2.0
22074,False,1,1,2,0.64,0.82,2,2.0
22075,False,0,1,1,0.64,0.82,1,1.0
22076,False,1,0,1,0.64,0.82,1,1.0
22077,False,0,1,1,0.64,0.82,1,1.0
22078,False,0,1,1,0.64,0.82,1,1.0
22079,False,0,1,1,0.64,0.82,1,1.0
22080,False,0,1,1,0.64,0.82,1,1.0
22081,False,1,0,1,0.64,0.82,1,1.0
22082,False,1,1,2,0.64,0.82,2,2.0
22083,False,1,1,2,0.64,0.82,2,2.0
22084,False,1,1,2,0.64,0.82,2,2.0
22085,False,1,1,2,0.64,0.82,2,2.0
22086,False,1,0,1,0.64,0.82,1,1.0
22087,False,1,1,2,0.64,0.82,2,2.0
22088,False,0,1,1,0.64,0.82,1,1.0
22089,False,1,1,2,0.64,0.82,2,2.0
22090,False,0,1,1,0.64,0.82,1,1.0
22091,False,1,0,1,0.64,0.82,1,1.0
22092,False,1,1,2,0.64,0.82,2,2.0
22093,False,1,1,2,0.64,0.82,2,2.0
22094,False,0,1,1,0.64,0.82,1,1.0
22095,False,1,1,2,0.64,0.82,2,2.0
22096,False,0,1,1,0.64,0.82,1,1.0
22097,False,1,1,2,0.64,0.82,2,2.0
22098,True,0,0,0,0.64,0.82,0,1.46
22099,False,0,1,1,0.64,0.82,1,1.0
22100,False,1,1,2,0.64,0.82,2,2.0
22101,False,1,1,2,0.64,0.82,2,2.0
22102,False,1,1,2,0.64,0.82,2,2.0
22103,False,0,1,1,0.64,0.82,1,1.0
22104,False,1,1,2,0.64,0.82,2,2.0
22105,False,0,1,1,0.64,0.82,1,1.0
22106,False,0,1,1,0.64,0.82,1,1.0
22107,False,1,1,2,0.64,0.82,2,2.0
22108,False,1,1,2,0.64,0.82,2,2.0
22109,False,1,1,2,0.64,0.82,2,2.0
22110,False,1,1,2,0.64,0.82,2,2.0
22111,True,0,0,0,0.64,0.82,0,1.46
22112,False,1,1,2,0.64,0.82,2,2.0
22113,False,1,1,2,0.64,0.82,2,2.0
22114,False,1,1,2,0.64,0.82,2,2.0
22115,False,1,0,1,0.64,0.82,1,1.0
22116,False,0,1,1,0.64,0.82,1,1.0
22117,False,1,1,2,0.64,0.82,2,2.0
22118,False,0,1,1,0.64,0.82,1,1.0
22119,False,0,1,1,0.64,0.82,1,1.0
22120,False,1,0,1,0.64,0.82,1,1.0
22121,False,1,1,2,0.64,0.82,2,2.0
22122,False,0,1,1,0.64,0.82,1,1.0
22123,False,0,1,1,0.64,0.82,1,1.0
22124,False,0,1,1,0.64,0.82,1,1.0
22125,False,1,1,2,0.64,0.82,2,2.0
22126,False,1,1,2,0.64,0.82,2,2.0
22127,True,0,0,0,0.64,0.82,0,1.46
22128,False,1,1,2,0.64,0.82,2,2.0
22129,False,1,1,2,0.64,0.82,2,2.0
22130,False,0,1,1,0.64,0.82,1,1.0
22131,False,1,1,2,0.64,0.82,2,2.0
22132,False,1,1,2,0.64,0.82,2,2.0
22133,False,1,0,1,0.64,0.82,1,1.0
22134,False,1,1,2,0.64,0.82,2,2.0
22135,False,1,1,2,0.64,0.82,2,2.0
22136,False,1,1,2,0.64,0.82,2,2.0
22137,False,0,1,1,0.64,0.82,1,1.0
22138,False,0,1,1,0.64,0.82,1,1.0
22139,True,0,0,0,0.64,0.82,0,1.46
22140,False,1,1,2,0.64,0.82,2,2.0
22141,False,1,1,2,0.64,0.82,2,2.0
22142,False,1,1,2,0.64,0.82,2,2.0
22143,False,1,0,1,0.64,0.82,1,1.0
22144,False,1,1,2,0.64,0.82,2,2.0
22145,False,0,1,1,0.64,0.82,1,1.0
22146,False,1,1,2,0.64,0.82,2,2.0
22147,False,1,1,2,0.64,0.82,2,2.0
22148,False,1,1,2,0.64,0.82,2,2.0
22149,False,1,1,2,0.64,0.82,2,2.0
22150,False,0,1,1,0.64,0.82,1,1.0
22151,False,1,1,2,0.64,0.82,2,2.0
22152,False,1,1,2,0.64,0.82,2,2.0
22153,False,0,1,1,0.64,0.82,1,1.0
22154,False,1,1,2,0.64,0.82,2,2.0
22155,False,0,1,1,0.64,0.82,1,1.0
22156,False,0,1,1,0.64,0.82,1,1.0
22157,False,1,1,2,0.64,0.82,2,2.0
22158,False,1,1,2,0.64,0.82,2,2.0
22159,False,0,1,1,0.64,0.82,1,1.0
22160,False,1,1,2,0.64,0.82,2,2.0
22161,False,1,1,2,0.64,0.82,2,2.0
22162,False,0,1,1,0.64,0.82,1,1.0
22163,False,0,1,1,0.64,0.82,1,1.0
22164,False,1,0,1,0.64,0.82,1,1.0
22165,False,1,1,2,0.64,0.82,2,2.0
22166,False,0,1,1,0.64,0.82,1,1.0
22167,False,0,1,1,0.64,0.82,1,1.0
22168,False,0,1,1,0.64,0.82,1,1.0
22169,False,1,1,2,0.64,0.82,2,2.0
22170,False,1,1,2,0.64,0.82,2,2.0
22171,False,0,1,1,0.64,0.82,1,1.0
22172,False,1,1,2,0.64,0.82,2,2.0
22173,False,0,1,1,0.64,0.82,1,1.0
22174,False,0,1,1,0.64,0.82,1,1.0
22175,False,1,0,1,0.64,0.82,1,1.0
22176,False,0,1,1,0.64,0.82,1,1.0
22177,False,1,0,1,0.64,0.82,1,1.0
22178,False,1,1,2,0.64,0.82,2,2.0
22179,False,1,0,1,0.64,0.82,1,1.0
22180,False,1,1,2,0.64,0.82,2,2.0
22181,False,1,1,2,0.64,0.82,2,2.0
22182,False,1,1,2,0.64,0.82,2,2.0
22183,True,0,0,0,0.64,0.82,0,1.46
22184,False,1,1,2,0.64,0.82,2,2.0
22185,False,1,1,2,0.64,0.82,2,2.0
22186,False,1,1,2,0.64,0.82,2,2.0
22187,False,1,1,2,0.64,0.82,2,2.0
22188,False,1,1,2,0.64,0.82,2,2.0
22189,False,1,1,2,0.64,0.82,2,2.0
22190,False,1,1,2,0.64,0.82,2,2.0
22191,False,0,1,1,0.64,0.82,1,1.0
22192,False,1,1,2,0.64,0.82,2,2.0
22193,False,1,0,1,0.64,0.82,1,1.0
22194,False,1,1,2,0.64,0.82,2,2.0
22195,False,0,1,1,0.64,0.82,1,1.0
22196,False,1,1,2,0.64,0.82,2,2.0
22197,False,0,1,1,0.64,0.82,1,1.0
22198,False,1,0,1,0.64,0.82,1,1.0
22199,False,1,1,2,0.64,0.82,2,2.0
22200,False,1,1,2,0.64,0.82,2,2.0
22201,False,0,1,1,0.64,0.82,1,1.0
22202,True,0,0,0,0.64,0.82,0,1.46
22203,False,1,1,2,0.64,0.82,2,2.0
22204,False,1,1,2,0.64,0.82,2,2.0
22205,False,1,1,2,0.64,0.82,2,2.0
22206,False,1,0,1,0.64,0.82,1,1.0
22207,False,1,1,2,0.64,0.82,2,2.0
22208,False,1,1,2,0.64,0.82,2,2.0
22209,False,1,1,2,0.64,0.82,2,2.0
22210,False,1,1,2,0.64,0.82,2,2.0
22211,False,1,1,2,0.64,0.82,2,2.0
22212,False,0,1,1,0.64,0.82,1,1.0
22213,False,1,1,2,0.64,0.82,2,2.0
22214,False,0,1,1,0.64,0.82,1,1.0
22215,False,0,1,1,0.64,0.82,1,1.0
22216,False,0,1,1,0.64,0.82,1,1.0
22217,False,1,1,2,0.64,0.82,2,2.0
22218,True,0,0,0,0.64,0.82,0,1.46
22219,False,0,1,1,0.64,0.82,1,1.0
22220,False,1,1,2,0.64,0.82,2,2.0
22221,False,0,1,1,0.64,0.82,1,1.0
22222,False,1,1,2,0.64,0.82,2,2.0
22223,False,0,1,1,0.64,0.82,1,1.0
22224,False,1,1,2,0.64,0.82,2,2.0
22225,False,1,1,2,0.64,0.82,2,2.0
22226,False,0,1,1,0.64,0.82,1,1.0
22227,False,1,1,2,0.64,0.82,2,2.0
22228,True,0,0,0,0.64,0.82,0,1.46
22229,False,0,1,1,0.64,0.82,1,1.0
22230,False,1,1,2,0.64,0.82,2,2.0
22231,False,1,1,2,0.64,0.82,2,2.0
22232,False,0,1,1,0.64,0.82,1,1.0
22233,False,1,1,2,0.64,0.82,2,2.0
22234,False,1,1,2,0.64,0.82,2,2.0
22235,False,1,1,2,0.64,0.82,2,2.0
22236,False,1,1,2,0.64,0.82,2,2.0
22237,False,1,0,1,0.64,0.82,1,1.0
22238,False,0,1,1,0.64,0.82,1,1.0
22239,False,1,1,2,0.64,0.82,2,2.0
22240,False,1,1,2,0.64,0.82,2,2.0
22241,False,1,1,2,0.64,0.82,2,2.0
22242,False,0,1,1,0.64,0.82,1,1.0
22243,False,1,1,2,0.64,0.82,2,2.0
22244,False,1,1,2,0.64,0.82,2,2.0
22245,False,1,0,1,0.64,0.82,1,1.0
22246,False,1,0,1,0.64,0.82,1,1.0
22247,False,1,1,2,0.64,0.82,2,2.0
22248,False,1,1,2,0.64,0.82,2,2.0
22249,False,1,1,2,0.64,0.82,2,2.0
22250,False,1,1,2,0.64,0.82,2,2.0
22251,False,1,1,2,0.64,0.82,2,2.0
22252,False,0,1,1,0.64,0.82,1,1.0
22253,False,1,0,1,0.64,0.82,1,1.0
22254,False,0,1,1,0.64,0.82,1,1.0
22255,False,1,1,2,0.64,0.82,2,2.0
22256,False,1,0,1,0.64,0.82,1,1.0
22257,False,1,1,2,0.64,0.82,2,2.0
22258,False,1,1,2,0.64,0.82,2,2.0
22259,False,1,1,2,0.64,0.82,2,2.0
22260,True,0,0,0,0.64,0.82,0,1.46
22261,False,1,1,2,0.64,0.82,2,2.0
22262,False,1,1,2,0.64,0.82,2,2.0
22263,False,1,1,2,0.64,0.82,2,2.0
22264,False,1,1,2,0.64,0.82,2,2.0
22265,False,1,1,2,0.64,0.82,2,2.0
22266,False,1,1,2,0.64,0.82,2,2.0
22267,False,1,1,2,0.64,0.82,2,2.0
22268,False,0,1,1,0.64,0.82,1,1.0
22269,False,1,1,2,0.64,0.82,2,2.0
22270,False,1,1,2,0.64,0.82,2,2.0
22271,False,1,1,2,0.64,0.82,2,2.0
22272,False,1,1,2,0.64,0.82,2,2.0
22273,True,0,0,0,0.64,0.82,0,1.46
22274,False,1,1,2,0.64,0.82,2,2.0
22275,False,0,1,1,0.64,0.82,1,1.0
22276,False,1,1,2,0.64,0.82,2,2.0
22277,False,0,1,1,0.64,0.82,1,1.0
22278,False,0,1,1,0.64,0.82,1,1.0
22279,False,0,1,1,0.64,0.82,1,1.0
22280,False,0,1,1,0.64,0.82,1,1.0
22281,False,0,1,1,0.64,0.82,1,1.0
22282,False,1,1,2,0.64,0.82,2,2.0
22283,False,1,1,2,0.64,0.82,2,2.0
22284,False,1,1,2,0.64,0.82,2,2.0
22285,False,0,1,1,0.64,0.82,1,1.0
22286,False,1,1,2,0.64,0.82,2,2.0
22287,False,1,1,2,0.64,0.82,2,2.0
22288,False,1,1,2,0.64,0.82,2,2.0
22289,False,1,1,2,0.64,0.82,2,2.0
22290,False,0,1,1,0.64,0.82,1,1.0
22291,False,1,0,1,0.64,0.82,1,1.0
22292,False,1,1,2,0.64,0.82,2,2.0
22293,False,1,0,1,0.64,0.82,1,1.0
22294,False,1,1,2,0.64,0.82,2,2.0
22295,False,1,1,2,0.64,0.82,2,2.0
22296,False,1,1,2,0.64,0.82,2,2.0
22297,False,1,0,1,0.64,0.82,1,1.0
22298,False,1,1,2,0.64,0.82,2,2.0
22299,False,0,1,1,0.64,0.82,1,1.0
22300,False,1,1,2,0.64,0.82,2,2.0
22301,False,0,1,1,0.64,0.82,1,1.0
22302,False,0,1,1,0.64,0.82,1,1.0
22303,False,1,0,1,0.64,0.82,1,1.0
22304,False,1,1,2,0.64,0.82,2,2.0
22305,False,1,0,1,0.64,0.82,1,1.0
22306,False,1,1,2,0.64,0.82,2,2.0
22307,False,1,0,1,0.64,0.82,1,1.0
22308,False,0,1,1,0.64,0.82,1,1.0
22309,False,1,1,2,0.64,0.82,2,2.0
22310,False,0,1,1,0.64,0.82,1,1.0
22311,False,1,1,2,0.64,0.82,2,2.0
22312,False,1,1,2,0.64,0.82,2,2.0
22313,False,0,1,1,0.64,0.82,1,1.0
22314,False,0,1,1,0.64,0.82,1,1.0
22315,False,1,1,2,0.64,0.82,2,2.0
22316,False,0,1,1,0.64,0.82,1,1.0
22317,False,0,1,1,0.64,0.82,1,1.0
22318,False,1,0,1,0.64,0.82,1,1.0
22319,False,0,1,1,0.64,0.82,1,1.0
22320,True,0,0,0,0.64,0.82,0,1.46
22321,False,1,1,2,0.64,0.82,2,2.0
22322,False,0,1,1,0.64,0.82,1,1.0
22323,False,1,1,2,0.64,0.82,2,2.0
22324,False,1,1,2,0.64,0.82,2,2.0
22325,False,1,1,2,0.64,0.82,2,2.0
22326,False,1,1,2,0.64,0.82,2,2.0
22327,True,0,0,0,0.64,0.82,0,1.46
22328,False,1,1,2,0.64,0.82,2,2.0
22329,False,1,1,2,0.64,0.82,2,2.0
22330,True,0,0,0,0.64,0.82,0,1.46
22331,False,1,1,2,0.64,0.82,2,2.0
22332,False,1,1,2,0.64,0.82,2,2.0
22333,False,0,1,1,0.64,0.82,1,1.0
22334,False,1,1,2,0.64,0.82,2,2.0
22335,False,1,1,2,0.64,0.82,2,2.0
22336,False,0,1,1,0.64,0.82,1,1.0
22337,False,1,1,2,0.64,0.82,2,2.0
22338,False,0,1,1,0.64,0.82,1,1.0
22339,False,1,1,2,0.64,0.82,2,2.0
22340,False,0,1,1,0.64,0.82,1,1.0
22341,True,0,0,0,0.64,0.82,0,1.46
22342,False,0,1,1,0.64,0.82,1,1.0
22343,False,0,1,1,0.64,0.82,1,1.0
22344,False,1,1,2,0.64,0.82,2,2.0
22345,False,0,1,1,0.64,0.82,1,1.0
22346,False,1,1,2,0.64,0.82,2,2.0
22347,False,1,1,2,0.64,0.82,2,2.0
22348,False,1,1,2,0.64,0.82,2,2.0
22349,False,1,1,2,0.64,0.82,2,2.0
22350,False,1,1,2,0.64,0.82,2,2.0
22351,False,1,1,2,0.64,0.82,2,2.0
22352,False,1,0,1,0.64,0.82,1,1.0
22353,False,1,1,2,0.64,0.82,2,2.0
22354,False,0,1,1,0.64,0.82,1,1.0
22355,False,1,1,2,0.64,0.82,2,2.0
22356,False,1,1,2,0.64,0.82,2,2.0
22357,False,1,1,2,0.64,0.82,2,2.0
22358,False,1,1,2,0.64,0.82,2,2.0
22359,False,0,1,1,0.64,0.82,1,1.0
22360,False,1,1,2,0.64,0.82,2,2.0
22361,False,1,1,2,0.64,0.82,2,2.0
22362,False,1,0,1,0.64,0.82,1,1.0
22363,False,0,1,1,0.64,0.82,1,1.0
22364,False,1,1,2,0.64,0.82,2,2.0
22365,False,1,1,2,0.64,0.82,2,2.0
22366,False,0,1,1,0.64,0.82,1,1.0
22367,False,1,1,2,0.64,0.82,2,2.0
22368,False,1,1,2,0.64,0.82,2,2.0
22369,False,1,1,2,0.64,0.82,2,2.0
22370,False,0,1,1,0.64,0.82,1,1.0
22371,False,1,1,2,0.64,0.82,2,2.0
22372,False,1,1,2,0.64,0.82,2,2.0
22373,False,0,1,1,0.64,0.82,1,1.0
22374,False,0,1,1,0.64,0.82,1,1.0
22375,False,1,1,2,0.64,0.82,2,2.0
22376,False,1,1,2,0.64,0.82,2,2.0
22377,False,0,1,1,0.64,0.82,1,1.0
22378,True,0,0,0,0.64,0.82,0,1.46
22379,False,1,1,2,0.64,0.82,2,2.0
22380,False,1,0,1,0.64,0.82,1,1.0
22381,False,0,1,1,0.64,0.82,1,1.0
22382,False,1,1,2,0.64,0.82,2,2.0
22383,False,1,1,2,0.64,0.82,2,2.0
22384,False,1,1,2,0.64,0.82,2,2.0
22385,False,1,1,2,0.64,0.82,2,2.0
22386,False,1,0,1,0.64,0.82,1,1.0
22387,False,0,1,1,0.64,0.82,1,1.0
22388,True,0,0,0,0.64,0.82,0,1.46
22389,False,1,0,1,0.64,0.82,1,1.0
22390,False,1,1,2,0.64,0.82,2,2.0
22391,False,0,1,1,0.64,0.82,1,1.0
22392,False,1,1,2,0.64,0.82,2,2.0
22393,False,0,1,1,0.64,0.82,1,1.0
22394,False,1,1,2,0.64,0.82,2,2.0
22395,False,0,1,1,0.64,0.82,1,1.0
22396,False,1,0,1,0.64,0.82,1,1.0
22397,False,0,1,1,0.64,0.82,1,1.0
22398,True,0,0,0,0.64,0.82,0,1.46
22399,False,0,1,1,0.64,0.82,1,1.0
22400,False,1,0,1,0.64,0.82,1,1.0
22401,False,1,1,2,0.64,0.82,2,2.0
22402,False,1,1,2,0.64,0.82,2,2.0
22403,False,0,1,1,0.64,0.82,1,1.0
22404,False,1,1,2,0.64,0.82,2,2.0
22405,False,1,1,2,0.64,0.82,2,2.0
22406,False,1,1,2,0.64,0.82,2,2.0
22407,False,1,1,2,0.64,0.82,2,2.0
22408,False,1,1,2,0.64,0.82,2,2.0
22409,False,1,1,2,0.64,0.82,2,2.0
22410,False,0,1,1,0.64,0.82,1,1.0
22411,False,1,1,2,0.64,0.82,2,2.0
22412,False,1,1,2,0.64,0.82,2,2.0
22413,True,0,0,0,0.64,0.82,0,1.46
22414,False,1,1,2,0.64,0.82,2,2.0
22415,False,1,1,2,0.64,0.82,2,2.0
22416,False,0,1,1,0.64,0.82,1,1.0
22417,False,0,1,1,0.64,0.82,1,1.0
22418,True,0,0,0,0.64,0.82,0,1.46
22419,False,1,1,2,0.64,0.82,2,2.0
22420,False,1,1,2,0.64,0.82,2,2.0
22421,False,0,1,1,0.64,0.82,1,1.0
22422,True,0,0,0,0.64,0.82,0,1.46
22423,False,0,1,1,0.64,0.82,1,1.0
22424,False,0,1,1,0.64,0.82,1,1.0
22425,False,1,1,2,0.64,0.82,2,2.0
22426,False,1,1,2,0.64,0.82,2,2.0
22427,False,1,1,2,0.64,0.82,2,2.0
22428,False,1,1,2,0.64,0.82,2,2.0
22429,False,1,1,2,0.64,0.82,2,2.0
22430,True,0,0,0,0.64,0.82,0,1.46
22431,False,0,1,1,0.64,0.82,1,1.0
22432,False,1,1,2,0.64,0.82,2,2.0
22433,False,1,0,1,0.64,0.82,1,1.0
22434,False,0,1,1,0.64,0.82,1,1.0
22435,False,0,1,1,0.64,0.82,1,1.0
22436,False,1,0,1,0.64,0.82,1,1.0
22437,False,0,1,1,0.64,0.82,1,1.0
22438,False,0,1,1,0.64,0.82,1,1.0
22439,False,0,1,1,0.64,0.82,1,1.0
22440,False,0,1,1,0.64,0.82,1,1.0
22441,False,1,1,2,0.64,0.82,2,2.0
22442,False,0,1,1,0.64,0.82,1,1.0
22443,False,0,1,1,0.64,0.82,1,1.0
22444,False,0,1,1,0.64,0.82,1,1.0
22445,False,0,1,1,0.64,0.82,1,1.0
22446,False,0,1,1,0.64,0.82,1,1.0
22447,False,0,1,1,0.64,0.82,1,1.0
22448,False,0,1,1,0.64,0.82,1,1.0
