,G,flip,p1,post,pre,x,z
22937,True,0,0.12,15,15,5,15
22938,True,0,0.12,15,15,5,15
22939,True,0,0.12,15,15,5,15
22940,True,0,0.12,15,15,5,15
22941,True,0,0.12,15,15,5,15
22942,True,0,0.12,15,15,5,15
22943,False,1,0.12,14,14,4,14
22944,True,0,0.12,15,15,5,15
22945,True,0,0.12,15,15,5,15
22946,True,0,0.12,15,15,5,15
22947,True,0,0.12,15,15,5,15
22948,True,0,0.12,15,15,5,15
22949,True,0,0.12,15,15,5,15
22950,True,0,0.12,15,15,5,15
22951,True,0,0.12,15,15,5,15
22952,True,0,0.12,15,15,5,15
22953,True,0,0.12,15,15,5,15
22954,False,1,0.12,14,14,4,14
22955,True,0,0.12,15,15,5,15
22956,True,0,0.12,15,15,5,15
22957,True,0,0.12,15,15,5,15
22958,True,0,0.12,15,15,5,15
22959,True,0,0.12,15,15,5,15
22960,True,0,0.12,15,15,5,15
22961,True,0,0.12,15,15,5,15
22962,True,0,0.12,15,15,5,15
22963,True,0,0.12,15,15,5,15
22964,True,0,0.12,15,15,5,15
22965,True,0,0.12,15,15,5,15
22966,False,1,0.12,14,14,4,14
22967,True,0,0.12,15,15,5,15
22968,True,0,0.12,15,15,5,15
22969,True,0,0.12,15,15,5,15
22970,True,0,0.12,15,15,5,15
22971,False,1,0.12,14,14,4,14
22972,True,0,0.12,15,15,5,15
22973,True,0,0.12,15,15,5,15
22974,True,0,0.12,15,15,5,15
22975,True,0,0.12,15,15,5,15
22976,True,0,0.12,15,15,5,15
22977,True,0,0.12,15,15,5,15
22978,False,1,0.12,14,14,4,14
22979,True,0,0.12,15,15,5,15
22980,True,0,0.12,15,15,5,15
22981,True,0,0.12,15,15,5,15
22982,True,0,0.12,15,15,5,15
22983,True,0,0.12,15,15,5,15
22984,True,0,0.12,15,15,5,15
22985,False,1,0.12,14,14,4,14
22986,True,0,0.12,15,15,5,15
22987,True,0,0.12,15,15,5,15
22988,True,0,0.12,15,15,5,15
22989,True,0,0.12,15,15,5,15
22990,True,0,0.12,15,15,5,15
22991,True,0,0.12,15,15,5,15
22992,True,0,0.12,15,15,5,15
22993,True,0,0.12,15,15,5,15
22994,True,0,0.12,15,15,5,15
22995,True,0,0.12,15,15,5,15
22996,True,0,0.12,15,15,5,15
22997,True,0,0.12,15,15,5,15
22998,True,0,0.12,15,15,5,15
22999,True,0,0.12,15,15,5,15
23000,False,1,0.41,5,5,9,5
23001,True,0,0.41,6,6,10,6
23002,True,0,0.41,6,6,10,6
23003,True,0,0.41,6,6,10,6
23004,True,0,0.41,6,6,10,6
23005,True,0,0.41,6,6,10,6
23006,False,1,0.41,5,5,9,5
23007,False,1,0.41,5,5,9,5
23008,True,0,0.41,6,6,10,6
23009,True,0,0.41,6,6,10,6
23010,True,0,0.41,6,6,10,6
23011,True,0,0.41,6,6,10,6
23012,False,1,0.41,5,5,9,5
23013,False,1,0.41,5,5,9,5
23014,True,0,0.41,6,6,10,6
23015,True,0,0.41,6,6,10,6
23016,False,1,0.41,5,5,9,5
23017,False,1,0.41,5,5,9,5
23018,True,0,0.41,6,6,10,6
23019,False,1,0.41,5,5,9,5
23020,False,1,0.41,5,5,9,5
23021,True,0,0.41,6,6,10,6
23022,False,1,0.41,5,5,9,5
23023,True,0,0.41,6,6,10,6
23024,True,0,0.41,6,6,10,6
23025,False,1,0.41,5,5,9,5
23026,False,1,0.41,5,5,9,5
23027,True,0,0.41,6,6,10,6
23028,False,1,0.41,5,5,9,5
23029,False,1,0.41,5,5,9,5
23030,False,1,0.41,5,5,9,5
23031,False,1,0.41,5,5,9,5
23032,False,1,0.41,5,5,9,5
23033,False,1,0.41,5,5,9,5
23034,True,0,0.41,6,6,10,6
23035,True,0,0.41,6,6,10,6
23036,True,0,0.41,6,6,10,6
23037,True,0,0.41,6,6,10,6
23038,True,0,0.41,6,6,10,6
23039,False,1,0.41,5,5,9,5
23040,False,1,0.41,5,5,9,5
23041,False,1,0.41,5,5,9,5
23042,True,0,0.41,6,6,10,6
23043,True,0,0.41,6,6,10,6
23044,False,1,0.41,5,5,9,5
23045,False,1,0.41,5,5,9,5
23046,False,1,0.41,5,5,9,5
23047,False,1,0.41,5,5,9,5
23048,True,0,0.41,6,6,10,6
23049,True,0,0.41,6,6,10,6
23050,False,1,0.41,5,5,9,5
23051,False,1,0.41,5,5,9,5
23052,True,0,0.41,6,6,10,6
23053,False,1,0.41,5,5,9,5
23054,True,0,0.41,6,6,10,6
23055,False,1,0.41,5,5,9,5
23056,False,1,0.41,5,5,9,5
23057,True,0,0.41,6,6,10,6
23058,True,0,0.41,6,6,10,6
23059,False,1,0.41,5,5,9,5
23060,False,1,0.41,5,5,9,5
23061,True,0,0.41,6,6,10,6
23062,True,0,0.41,6,6,10,6
23063,True,0,0.41,6,6,10,6
23064,True,0,0.41,6,6,10,6
23065,True,0,0.41,6,6,10,6
23066,True,0,0.41,6,6,10,6
23067,True,0,0.41,6,6,10,6
23068,False,1,0.41,5,5,9,5
23069,False,1,0.41,5,5,9,5
23070,True,0,0.41,6,6,10,6
23071,True,0,0.41,6,6,10,6
23072,False,1,0.41,5,5,9,5
23073,False,1,0.41,5,5,9,5
23074,True,0,0.41,6,6,10,6
23075,True,0,0.41,6,6,10,6
23076,False,1,0.41,5,5,9,5
23077,True,0,0.41,6,6,10,6
23078,False,1,0.41,5,5,9,5
23079,False,1,0.41,5,5,9,5
23080,False,1,0.41,5,5,9,5
23081,False,1,0.41,5,5,9,5
23082,True,0,0.41,6,6,10,6
23083,True,0,0.41,6,6,10,6
23084,False,1,0.41,5,5,9,5
23085,True,0,0.41,6,6,10,6
23086,True,0,0.41,6,6,10,6
23087,False,1,0.41,5,5,9,5
23088,True,0,0.41,6,6,10,6
23089,True,0,0.41,6,6,10,6
23090,True,0,0.41,6,6,10,6
23091,False,1,0.41,5,5,9,5
23092,False,1,0.41,5,5,9,5
23093,True,0,0.41,6,6,10,6
23094,True,0,0.41,6,6,10,6
23095,False,1,0.41,5,5,9,5
23096,True,0,0.41,6,6,10,6
23097,True,0,0.41,6,6,10,6
23098,True,0,0.41,6,6,10,6
23099,False,1,0.41,5,5,9,5
23100,True,0,0.41,6,6,10,6
23101,True,0,0.41,6,6,10,6
23102,True,0,0.41,6,6,10,6
23103,True,0,0.41,6,6,10,6
23104,True,0,0.41,6,6,10,6
23105,False,1,0.41,5,5,9,5
23106,False,1,0.41,5,5,9,5
23107,False,1,0.41,5,5,9,5
23108,True,0,0.41,6,6,10,6
23109,True,0,0.41,6,6,10,6
23110,True,0,0.41,6,6,10,6
23111,True,0,0.41,6,6,10,6
23112,False,1,0.41,5,5,9,5
23113,True,0,0.41,6,6,10,6
23114,True,0,0.41,6,6,10,6
23115,False,1,0.41,5,5,9,5
23116,True,0,0.41,6,6,10,6
23117,False,1,0.41,5,5,9,5
23118,True,0,0.41,6,6,10,6
23119,False,1,0.41,5,5,9,5
23120,True,0,0.41,6,6,10,6
23121,True,0,0.41,6,6,10,6
23122,False,1,0.41,5,5,9,5
23123,True,0,0.41,6,6,10,6
23124,True,0,0.41,6,6,10,6
23125,True,0,0.41,6,6,10,6
23126,False,1,0.41,5,5,9,5
23127,True,0,0.41,6,6,10,6
23128,True,0,0.41,6,6,10,6
23129,False,1,0.41,5,5,9,5
23130,True,0,0.41,6,6,10,6
23131,True,0,0.41,6,6,10,6
23132,True,0,0.41,6,6,10,6
23133,False,1,0.41,5,5,9,5
23134,True,0,0.41,6,6,10,6
23135,True,0,0.41,6,6,10,6
23136,True,0,0.41,6,6,10,6
23137,True,0,0.41,6,6,10,6
23138,False,1,0.41,5,5,9,5
23139,False,1,0.41,5,5,9,5
23140,False,1,0.41,5,5,9,5
23141,False,1,0.41,5,5,9,5
23142,False,1,0.41,5,5,9,5
23143,True,0,0.41,6,6,10,6
23144,False,1,0.41,5,5,9,5
23145,True,0,0.41,6,6,10,6
23146,True,0,0.41,6,6,10,6
23147,True,0,0.41,6,6,10,6
23148,True,0,0.41,6,6,10,6
23149,False,1,0.41,5,5,9,5
23150,False,1,0.41,5,5,9,5
23151,False,1,0.41,5,5,9,5
23152,False,1,0.41,5,5,9,5
23153,False,1,0.41,5,5,9,5
23154,True,0,0.41,6,6,10,6
23155,False,1,0.41,5,5,9,5
23156,False,1,0.41,5,5,9,5
23157,True,0,0.41,6,6,10,6
23158,True,0,0.41,6,6,10,6
23159,False,1,0.41,5,5,9,5
23160,True,0,0.41,6,6,10,6
23161,True,0,0.41,6,6,10,6
23162,False,1,0.41,5,5,9,5
23163,True,0,0.41,6,6,10,6
23164,False,1,0.41,5,5,9,5
23165,False,1,0.41,5,5,9,5
23166,True,0,0.41,6,6,10,6
23167,False,1,0.41,5,5,9,5
23168,True,0,0.41,6,6,10,6
23169,True,0,0.41,6,6,10,6
23170,False,1,0.41,5,5,9,5
23171,True,0,0.41,6,6,10,6
23172,True,0,0.41,6,6,10,6
23173,True,0,0.41,6,6,10,6
23174,False,1,0.41,5,5,9,5
23175,True,0,0.41,6,6,10,6
23176,True,0,0.41,6,6,10,6
23177,True,0,0.41,6,6,10,6
23178,False,1,0.41,5,5,9,5
23179,False,1,0.41,5,5,9,5
23180,False,1,0.41,5,5,9,5
23181,True,0,0.41,6,6,10,6
23182,True,0,0.41,6,6,10,6
23183,False,1,0.41,5,5,9,5
23184,True,0,0.41,6,6,10,6
23185,True,0,0.41,6,6,10,6
23186,False,1,0.41,5,5,9,5
23187,True,0,0.41,6,6,10,6
23188,True,0,0.41,6,6,10,6
23189,False,1,0.41,5,5,9,5
23190,False,1,0.41,5,5,9,5
23191,True,0,0.41,6,6,10,6
23192,False,1,0.41,5,5,9,5
23193,True,0,0.41,6,6,10,6
23194,False,1,0.41,5,5,9,5
23195,True,0,0.41,6,6,10,6
23196,True,0,0.41,6,6,10,6
23197,False,1,0.41,5,5,9,5
23198,False,1,0.41,5,5,9,5
23199,False,1,0.41,5,5,9,5
23200,True,0,0.41,6,6,10,6
23201,True,0,0.41,6,6,10,6
23202,True,0,0.41,6,6,10,6
23203,True,0,0.41,6,6,10,6
23204,True,0,0.41,6,6,10,6
23205,False,1,0.41,5,5,9,5
23206,True,0,0.41,6,6,10,6
23207,True,0,0.41,6,6,10,6
23208,False,1,0.41,5,5,9,5
23209,True,0,0.41,6,6,10,6
23210,True,0,0.41,6,6,10,6
23211,True,0,0.41,6,6,10,6
23212,False,1,0.41,5,5,9,5
23213,False,1,0.41,5,5,9,5
23214,False,1,0.41,5,5,9,5
23215,True,0,0.41,6,6,10,6
23216,True,0,0.41,6,6,10,6
23217,False,1,0.41,5,5,9,5
23218,True,0,0.41,6,6,10,6
23219,True,0,0.41,6,6,10,6
23220,True,0,0.41,6,6,10,6
23221,True,0,0.41,6,6,10,6
23222,False,1,0.41,5,5,9,5
23223,False,1,0.41,5,5,9,5
23224,False,1,0.41,5,5,9,5
23225,False,1,0.41,5,5,9,5
23226,False,1,0.41,5,5,9,5
23227,True,0,0.41,6,6,10,6
23228,True,0,0.41,6,6,10,6
23229,False,1,0.41,5,5,9,5
23230,True,0,0.41,6,6,10,6
23231,True,0,0.41,6,6,10,6
23232,True,0,0.41,6,6,10,6
23233,True,0,0.41,6,6,10,6
23234,True,0,0.41,6,6,10,6
23235,False,1,0.41,5,5,9,5
23236,True,0,0.41,6,6,10,6
23237,True,0,0.41,6,6,10,6
23238,False,1,0.41,5,5,9,5
23239,True,0,0.41,6,6,10,6
23240,False,1,0.41,5,5,9,5
23241,True,0,0.41,6,6,10,6
23242,False,1,0.41,5,5,9,5
23243,True,0,0.41,6,6,10,6
23244,False,1,0.41,5,5,9,5
23245,False,1,0.41,5,5,9,5
23246,True,0,0.41,6,6,10,6
23247,True,0,0.41,6,6,10,6
23248,False,1,0.41,5,5,9,5
23249,False,1,0.41,5,5,9,5
23250,False,1,0.41,5,5,9,5
23251,True,0,0.41,6,6,10,6
23252,True,0,0.41,6,6,10,6
23253,False,1,0.41,5,5,9,5
23254,True,0,0.41,6,6,10,6
23255,True,0,0.41,6,6,10,6
23256,True,0,0.41,6,6,10,6
23257,True,0,0.41,6,6,10,6
23258,True,0,0.41,6,6,10,6
23259,True,0,0.41,6,6,10,6
23260,False,1,0.41,5,5,9,5
23261,True,0,0.41,6,6,10,6
23262,True,0,0.41,6,6,10,6
23263,True,0,0.41,6,6,10,6
23264,True,0,0.41,6,6,10,6
23265,False,1,0.41,5,5,9,5
23266,True,0,0.41,6,6,10,6
23267,True,0,0.41,6,6,10,6
23268,False,1,0.41,5,5,9,5
23269,True,0,0.41,6,6,10,6
23270,True,0,0.41,6,6,10,6
23271,True,0,0.41,6,6,10,6
23272,True,0,0.41,6,6,10,6
23273,False,1,0.41,5,5,9,5
23274,True,0,0.41,6,6,10,6
23275,False,1,0.41,5,5,9,5
23276,False,1,0.41,5,5,9,5
23277,False,1,0.41,5,5,9,5
23278,True,0,0.41,6,6,10,6
23279,True,0,0.41,6,6,10,6
23280,False,1,0.41,5,5,9,5
23281,True,0,0.41,6,6,10,6
23282,False,1,0.41,5,5,9,5
23283,True,0,0.41,6,6,10,6
23284,True,0,0.41,6,6,10,6
23285,True,0,0.41,6,6,10,6
23286,True,0,0.41,6,6,10,6
23287,True,0,0.41,6,6,10,6
23288,False,1,0.41,5,5,9,5
23289,False,1,0.41,5,5,9,5
23290,False,1,0.41,5,5,9,5
23291,False,1,0.41,5,5,9,5
23292,True,0,0.41,6,6,10,6
23293,False,1,0.41,5,5,9,5
23294,False,1,0.41,5,5,9,5
23295,True,0,0.41,6,6,10,6
23296,True,0,0.41,6,6,10,6
23297,True,0,0.41,6,6,10,6
23298,True,0,0.41,6,6,10,6
23299,False,1,0.41,5,5,9,5
23300,True,0,0.41,6,6,10,6
23301,True,0,0.41,6,6,10,6
23302,False,1,0.41,5,5,9,5
23303,False,1,0.41,5,5,9,5
23304,True,0,0.41,6,6,10,6
23305,False,1,0.41,5,5,9,5
23306,True,0,0.41,6,6,10,6
23307,False,1,0.41,5,5,9,5
23308,True,0,0.41,6,6,10,6
23309,False,1,0.41,5,5,9,5
23310,True,0,0.41,6,6,10,6
23311,False,1,0.41,5,5,9,5
23312,False,1,0.41,5,5,9,5
23313,True,0,0.41,6,6,10,6
23314,True,0,0.41,6,6,10,6
23315,False,1,0.41,5,5,9,5
23316,True,0,0.41,6,6,10,6
23317,True,0,0.41,6,6,10,6
23318,False,1,0.41,5,5,9,5
23319,True,0,0.41,6,6,10,6
23320,False,1,0.41,5,5,9,5
23321,True,0,0.41,6,6,10,6
23322,True,0,0.41,6,6,10,6
23323,True,0,0.41,6,6,10,6
23324,True,0,0.41,6,6,10,6
23325,True,0,0.41,6,6,10,6
23326,True,0,0.41,6,6,10,6
23327,False,1,0.41,5,5,9,5
23328,True,0,0.41,6,6,10,6
23329,True,0,0.41,6,6,10,6
23330,True,0,0.41,6,6,10,6
23331,True,0,0.41,6,6,10,6
23332,False,1,0.41,5,5,9,5
23333,True,0,0.41,6,6,10,6
23334,True,0,0.41,6,6,10,6
23335,False,1,0.41,5,5,9,5
23336,True,0,0.41,6,6,10,6
23337,True,0,0.41,6,6,10,6
23338,True,0,0.41,6,6,10,6
23339,True,0,0.41,6,6,10,6
23340,True,0,0.41,6,6,10,6
23341,True,0,0.41,6,6,10,6
23342,False,1,0.41,5,5,9,5
23343,True,0,0.41,6,6,10,6
23344,False,1,0.41,5,5,9,5
23345,False,1,0.41,5,5,9,5
23346,True,0,0.41,6,6,10,6
23347,True,0,0.41,6,6,10,6
23348,False,1,0.41,5,5,9,5
23349,True,0,0.41,6,6,10,6
23350,True,0,0.41,6,6,10,6
23351,True,0,0.41,6,6,10,6
23352,True,0,0.41,6,6,10,6
23353,False,1,0.41,5,5,9,5
23354,True,0,0.41,6,6,10,6
23355,False,1,0.41,5,5,9,5
23356,True,0,0.41,6,6,10,6
23357,True,0,0.41,6,6,10,6
23358,True,0,0.41,6,6,10,6
23359,True,0,0.41,6,6,10,6
23360,False,1,0.41,5,5,9,5
23361,True,0,0.41,6,6,10,6
23362,False,1,0.41,5,5,9,5
23363,True,0,0.41,6,6,10,6
23364,False,1,0.41,5,5,9,5
23365,True,0,0.41,6,6,10,6
23366,True,0,0.41,6,6,10,6
23367,False,1,0.41,5,5,9,5
23368,False,1,0.41,5,5,9,5
23369,True,0,0.41,6,6,10,6
23370,False,1,0.41,5,5,9,5
23371,False,1,0.41,5,5,9,5
23372,False,1,0.41,5,5,9,5
23373,True,0,0.41,6,6,10,6
23374,False,1,0.41,5,5,9,5
23375,True,0,0.41,6,6,10,6
23376,False,1,0.41,5,5,9,5
23377,False,1,0.41,5,5,9,5
23378,False,1,0.41,5,5,9,5
23379,False,1,0.41,5,5,9,5
23380,True,0,0.41,6,6,10,6
23381,True,0,0.41,6,6,10,6
23382,True,0,0.41,6,6,10,6
23383,False,1,0.41,5,5,9,5
23384,True,0,0.41,6,6,10,6
23385,True,0,0.41,6,6,10,6
23386,True,0,0.41,6,6,10,6
23387,True,0,0.41,6,6,10,6
23388,True,0,0.41,6,6,10,6
23389,True,0,0.41,6,6,10,6
23390,False,1,0.41,5,5,9,5
23391,True,0,0.41,6,6,10,6
23392,True,0,0.41,6,6,10,6
23393,False,1,0.41,5,5,9,5
23394,False,1,0.41,5,5,9,5
23395,True,0,0.41,6,6,10,6
23396,True,0,0.41,6,6,10,6
23397,True,0,0.41,6,6,10,6
23398,True,0,0.41,6,6,10,6
23399,False,1,0.41,5,5,9,5
23400,False,1,0.41,5,5,9,5
23401,True,0,0.41,6,6,10,6
23402,False,1,0.41,5,5,9,5
23403,True,0,0.41,6,6,10,6
23404,False,1,0.41,5,5,9,5
23405,False,1,0.41,5,5,9,5
23406,False,1,0.41,5,5,9,5
23407,True,0,0.41,6,6,10,6
23408,False,1,0.41,5,5,9,5
23409,True,0,0.41,6,6,10,6
23410,True,0,0.41,6,6,10,6
23411,True,0,0.41,6,6,10,6
23412,False,1,0.41,5,5,9,5
23413,True,0,0.41,6,6,10,6
23414,False,1,0.41,5,5,9,5
23415,False,1,0.41,5,5,9,5
23416,True,0,0.41,6,6,10,6
23417,True,0,0.41,6,6,10,6
23418,False,1,0.41,5,5,9,5
23419,True,0,0.41,6,6,10,6
23420,False,1,0.41,5,5,9,5
23421,True,0,0.41,6,6,10,6
23422,True,0,0.41,6,6,10,6
23423,True,0,0.41,6,6,10,6
23424,False,1,0.41,5,5,9,5
23425,False,1,0.41,5,5,9,5
23426,False,1,0.41,5,5,9,5
23427,True,0,0.41,6,6,10,6
23428,False,1,0.41,5,5,9,5
23429,False,1,0.41,5,5,9,5
23430,True,0,0.41,6,6,10,6
23431,False,1,0.41,5,5,9,5
23432,False,1,0.41,5,5,9,5
23433,False,1,0.41,5,5,9,5
23434,False,1,0.41,5,5,9,5
23435,True,0,0.41,6,6,10,6
23436,True,0,0.41,6,6,10,6
23437,True,0,0.41,6,6,10,6
23438,True,0,0.41,6,6,10,6
23439,False,1,0.41,5,5,9,5
23440,True,0,0.41,6,6,10,6
23441,False,1,0.41,5,5,9,5
23442,False,1,0.41,5,5,9,5
23443,True,0,0.41,6,6,10,6
23444,False,1,0.41,5,5,9,5
23445,False,1,0.41,5,5,9,5
23446,False,1,0.41,5,5,9,5
23447,True,0,0.41,6,6,10,6
23448,True,0,0.41,6,6,10,6
23449,True,0,0.41,6,6,10,6
23450,False,1,0.41,5,5,9,5
23451,True,0,0.41,6,6,10,6
23452,True,0,0.41,6,6,10,6
23453,True,0,0.41,6,6,10,6
23454,True,0,0.41,6,6,10,6
23455,True,0,0.41,6,6,10,6
23456,False,1,0.41,5,5,9,5
23457,True,0,0.41,6,6,10,6
23458,True,0,0.41,6,6,10,6
23459,True,0,0.41,6,6,10,6
23460,True,0,0.41,6,6,10,6
23461,True,0,0.41,6,6,10,6
23462,True,0,0.41,6,6,10,6
23463,True,0,0.41,6,6,10,6
23464,False,1,0.41,5,5,9,5
23465,False,1,0.41,5,5,9,5
23466,False,1,0.41,5,5,9,5
23467,True,0,0.41,6,6,10,6
23468,True,0,0.41,6,6,10,6
23469,True,0,0.41,6,6,10,6
23470,True,0,0.41,6,6,10,6
23471,True,0,0.41,6,6,10,6
23472,True,0,0.41,6,6,10,6
23473,True,0,0.41,6,6,10,6
23474,True,0,0.41,6,6,10,6
23475,True,0,0.41,6,6,10,6
23476,False,1,0.41,5,5,9,5
23477,False,1,0.41,5,5,9,5
23478,True,0,0.41,6,6,10,6
23479,True,0,0.41,6,6,10,6
23480,False,1,0.41,5,5,9,5
23481,True,0,0.41,6,6,10,6
23482,True,0,0.41,6,6,10,6
23483,False,1,0.41,5,5,9,5
23484,False,1,0.41,5,5,9,5
23485,False,1,0.41,5,5,9,5
23486,True,0,0.41,6,6,10,6
23487,False,1,0.41,5,5,9,5
23488,False,1,0.41,5,5,9,5
23489,False,1,0.41,5,5,9,5
23490,False,1,0.41,5,5,9,5
23491,True,0,0.41,6,6,10,6
23492,True,0,0.41,6,6,10,6
23493,True,0,0.41,6,6,10,6
23494,False,1,0.41,5,5,9,5
23495,False,1,0.41,5,5,9,5
23496,False,1,0.41,5,5,9,5
23497,False,1,0.41,5,5,9,5
23498,True,0,0.41,6,6,10,6
23499,False,1,0.41,5,5,9,5
23500,True,0,0.06,18,18,19,18
23501,True,0,0.06,18,18,19,18
23502,True,0,0.06,18,18,19,18
23503,False,1,0.06,17,17,18,17
23504,True,0,0.06,18,18,19,18
23505,True,0,0.06,18,18,19,18
23506,True,0,0.06,18,18,19,18
23507,True,0,0.06,18,18,19,18
23508,True,0,0.06,18,18,19,18
23509,True,0,0.06,18,18,19,18
23510,False,1,0.06,17,17,18,17
23511,True,0,0.06,18,18,19,18
23512,True,0,0.06,18,18,19,18
23513,False,1,0.06,17,17,18,17
23514,True,0,0.06,18,18,19,18
23515,True,0,0.06,18,18,19,18
23516,True,0,0.06,18,18,19,18
23517,True,0,0.06,18,18,19,18
23518,True,0,0.06,18,18,19,18
23519,True,0,0.06,18,18,19,18
23520,True,0,0.06,18,18,19,18
23521,True,0,0.06,18,18,19,18
23522,True,0,0.06,18,18,19,18
23523,True,0,0.06,18,18,19,18
23524,True,0,0.06,18,18,19,18
23525,True,0,0.06,18,18,19,18
23526,True,0,0.06,18,18,19,18
23527,True,0,0.06,18,18,19,18
23528,True,0,0.06,18,18,19,18
23529,True,0,0.06,18,18,19,18
23530,True,0,0.06,18,18,19,18
23531,True,0,0.06,18,18,19,18
23532,False,1,0.06,17,17,18,17
23533,True,0,0.06,18,18,19,18
23534,True,0,0.06,18,18,19,18
23535,True,0,0.06,18,18,19,18
23536,True,0,0.06,18,18,19,18
23537,True,0,0.06,18,18,19,18
23538,True,0,0.06,18,18,19,18
23539,True,0,0.06,18,18,19,18
23540,True,0,0.06,18,18,19,18
23541,True,0,0.06,18,18,19,18
23542,True,0,0.06,18,18,19,18
23543,True,0,0.06,18,18,19,18
23544,False,1,0.06,17,17,18,17
23545,True,0,0.06,18,18,19,18
23546,True,0,0.06,18,18,19,18
23547,True,0,0.06,18,18,19,18
23548,True,0,0.06,18,18,19,18
23549,True,0,0.06,18,18,19,18
23550,True,0,0.06,18,18,19,18
23551,True,0,0.06,18,18,19,18
23552,False,1,0.06,17,17,18,17
23553,True,0,0.06,18,18,19,18
23554,True,0,0.06,18,18,19,18
23555,True,0,0.06,18,18,19,18
23556,True,0,0.06,18,18,19,18
23557,False,1,0.06,17,17,18,17
23558,True,0,0.06,18,18,19,18
23559,True,0,0.06,18,18,19,18
23560,True,0,0.06,18,18,19,18
23561,True,0,0.06,18,18,19,18
23562,True,0,0.06,18,18,19,18
23563,True,0,0.06,18,18,19,18
23564,True,0,0.06,18,18,19,18
23565,True,0,0.06,18,18,19,18
23566,True,0,0.06,18,18,19,18
23567,True,0,0.06,18,18,19,18
23568,True,0,0.06,18,18,19,18
23569,True,0,0.06,18,18,19,18
23570,True,0,0.06,18,18,19,18
23571,True,0,0.06,18,18,19,18
23572,False,1,0.06,17,17,18,17
23573,True,0,0.06,18,18,19,18
23574,True,0,0.06,18,18,19,18
23575,True,0,0.06,18,18,19,18
23576,True,0,0.06,18,18,19,18
23577,True,0,0.06,18,18,19,18
23578,True,0,0.06,18,18,19,18
23579,True,0,0.06,18,18,19,18
23580,True,0,0.06,18,18,19,18
23581,True,0,0.06,18,18,19,18
23582,True,0,0.06,18,18,19,18
23583,True,0,0.06,18,18,19,18
23584,True,0,0.06,18,18,19,18
23585,True,0,0.06,18,18,19,18
23586,True,0,0.06,18,18,19,18
23587,True,0,0.06,18,18,19,18
23588,True,0,0.06,18,18,19,18
23589,True,0,0.06,18,18,19,18
23590,False,1,0.06,17,17,18,17
23591,True,0,0.06,18,18,19,18
23592,True,0,0.06,18,18,19,18
23593,True,0,0.06,18,18,19,18
23594,True,0,0.06,18,18,19,18
23595,True,0,0.06,18,18,19,18
23596,True,0,0.06,18,18,19,18
23597,True,0,0.06,18,18,19,18
23598,True,0,0.06,18,18,19,18
23599,True,0,0.06,18,18,19,18
23600,True,0,0.06,18,18,19,18
23601,True,0,0.06,18,18,19,18
23602,True,0,0.06,18,18,19,18
23603,True,0,0.06,18,18,19,18
23604,True,0,0.06,18,18,19,18
23605,True,0,0.06,18,18,19,18
23606,True,0,0.06,18,18,19,18
23607,True,0,0.06,18,18,19,18
23608,True,0,0.06,18,18,19,18
23609,True,0,0.06,18,18,19,18
23610,True,0,0.06,18,18,19,18
23611,True,0,0.06,18,18,19,18
23612,True,0,0.06,18,18,19,18
23613,True,0,0.06,18,18,19,18
23614,True,0,0.06,18,18,19,18
23615,True,0,0.06,18,18,19,18
23616,True,0,0.06,18,18,19,18
23617,True,0,0.06,18,18,19,18
23618,True,0,0.06,18,18,19,18
23619,True,0,0.06,18,18,19,18
23620,True,0,0.06,18,18,19,18
23621,True,0,0.06,18,18,19,18
23622,True,0,0.06,18,18,19,18
23623,True,0,0.06,18,18,19,18
23624,False,1,0.06,17,17,18,17
23625,True,0,0.06,18,18,19,18
23626,True,0,0.06,18,18,19,18
23627,True,0,0.06,18,18,19,18
23628,True,0,0.06,18,18,19,18
23629,True,0,0.06,18,18,19,18
23630,True,0,0.06,18,18,19,18
23631,True,0,0.06,18,18,19,18
23632,True,0,0.06,18,18,19,18
23633,True,0,0.06,18,18,19,18
23634,True,0,0.06,18,18,19,18
23635,True,0,0.06,18,18,19,18
23636,True,0,0.06,18,18,19,18
23637,True,0,0.06,18,18,19,18
23638,True,0,0.06,18,18,19,18
23639,True,0,0.06,18,18,19,18
23640,True,0,0.06,18,18,19,18
23641,True,0,0.06,18,18,19,18
23642,True,0,0.06,18,18,19,18
23643,True,0,0.06,18,18,19,18
23644,True,0,0.06,18,18,19,18
23645,True,0,0.06,18,18,19,18
23646,True,0,0.06,18,18,19,18
23647,True,0,0.06,18,18,19,18
23648,True,0,0.06,18,18,19,18
23649,True,0,0.06,18,18,19,18
23650,True,0,0.06,18,18,19,18
23651,True,0,0.06,18,18,19,18
23652,True,0,0.06,18,18,19,18
23653,True,0,0.06,18,18,19,18
23654,True,0,0.06,18,18,19,18
23655,True,0,0.06,18,18,19,18
23656,True,0,0.06,18,18,19,18
23657,True,0,0.06,18,18,19,18
23658,True,0,0.06,18,18,19,18
23659,True,0,0.06,18,18,19,18
23660,True,0,0.06,18,18,19,18
23661,True,0,0.06,18,18,19,18
23662,True,0,0.06,18,18,19,18
23663,True,0,0.06,18,18,19,18
23664,True,0,0.06,18,18,19,18
23665,True,0,0.06,18,18,19,18
23666,True,0,0.06,18,18,19,18
23667,True,0,0.06,18,18,19,18
23668,True,0,0.06,18,18,19,18
23669,True,0,0.06,18,18,19,18
23670,True,0,0.06,18,18,19,18
23671,True,0,0.06,18,18,19,18
