,G,flip,p1,post,pre,x,z
4386,False,1,0.79,7,7,2,7
4387,False,1,0.79,7,7,2,7
4388,False,1,0.79,7,7,2,7
4389,False,1,0.79,7,7,2,7
4390,False,1,0.79,7,7,2,7
4391,False,1,0.79,7,7,2,7
4392,True,0,0.79,8,8,3,8
4393,False,1,0.79,7,7,2,7
4394,False,1,0.79,7,7,2,7
4395,False,1,0.79,7,7,2,7
4396,False,1,0.79,7,7,2,7
4397,False,1,0.79,7,7,2,7
4398,False,1,0.79,7,7,2,7
4399,False,1,0.79,7,7,2,7
4400,True,0,0.79,8,8,3,8
4401,False,1,0.79,7,7,2,7
4402,False,1,0.79,7,7,2,7
4403,False,1,0.79,7,7,2,7
4404,False,1,0.79,7,7,2,7
4405,True,0,0.79,8,8,3,8
4406,False,1,0.79,7,7,2,7
4407,False,1,0.79,7,7,2,7
4408,False,1,0.79,7,7,2,7
4409,False,1,0.79,7,7,2,7
4410,False,1,0.79,7,7,2,7
4411,False,1,0.79,7,7,2,7
4412,False,1,0.79,7,7,2,7
4413,False,1,0.79,7,7,2,7
4414,True,0,0.79,8,8,3,8
4415,True,0,0.79,8,8,3,8
4416,False,1,0.79,7,7,2,7
4417,False,1,0.79,7,7,2,7
4418,True,0,0.79,8,8,3,8
4419,False,1,0.79,7,7,2,7
4420,True,0,0.79,8,8,3,8
4421,True,0,0.79,8,8,3,8
4422,False,1,0.79,7,7,2,7
4423,False,1,0.79,7,7,2,7
4424,False,1,0.79,7,7,2,7
4425,False,1,0.79,7,7,2,7
4426,False,1,0.79,7,7,2,7
4427,False,1,0.79,7,7,2,7
4428,False,1,0.79,7,7,2,7
4429,False,1,0.79,7,7,2,7
4430,False,1,0.79,7,7,2,7
4431,False,1,0.79,7,7,2,7
4432,False,1,0.79,7,7,2,7
4433,True,0,0.79,8,8,3,8
4434,False,1,0.79,7,7,2,7
4435,False,1,0.79,7,7,2,7
4436,False,1,0.79,7,7,2,7
4437,False,1,0.79,7,7,2,7
4438,False,1,0.79,7,7,2,7
4439,True,0,0.79,8,8,3,8
4440,True,0,0.79,8,8,3,8
4441,False,1,0.79,7,7,2,7
4442,True,0,0.79,8,8,3,8
4443,False,1,0.79,7,7,2,7
4444,False,1,0.79,7,7,2,7
4445,True,0,0.79,8,8,3,8
4446,False,1,0.79,7,7,2,7
4447,True,0,0.79,8,8,3,8
4448,False,1,0.79,7,7,2,7
4449,False,1,0.79,7,7,2,7
4450,False,1,0.79,7,7,2,7
4451,False,1,0.79,7,7,2,7
4452,False,1,0.79,7,7,2,7
4453,True,0,0.79,8,8,3,8
4454,False,1,0.79,7,7,2,7
4455,False,1,0.79,7,7,2,7
4456,True,0,0.79,8,8,3,8
4457,False,1,0.79,7,7,2,7
4458,True,0,0.79,8,8,3,8
4459,False,1,0.79,7,7,2,7
4460,True,0,0.79,8,8,3,8
4461,False,1,0.79,7,7,2,7
4462,True,0,0.79,8,8,3,8
4463,False,1,0.79,7,7,2,7
4464,False,1,0.79,7,7,2,7
4465,False,1,0.79,7,7,2,7
4466,True,0,0.79,8,8,3,8
4467,True,0,0.79,8,8,3,8
4468,False,1,0.79,7,7,2,7
4469,False,1,0.79,7,7,2,7
4470,True,0,0.79,8,8,3,8
4471,False,1,0.79,7,7,2,7
4472,True,0,0.79,8,8,3,8
4473,False,1,0.79,7,7,2,7
4474,True,0,0.79,8,8,3,8
4475,False,1,0.79,7,7,2,7
4476,False,1,0.79,7,7,2,7
4477,False,1,0.79,7,7,2,7
4478,False,1,0.79,7,7,2,7
4479,False,1,0.79,7,7,2,7
4480,False,1,0.79,7,7,2,7
4481,False,1,0.79,7,7,2,7
4482,False,1,0.79,7,7,2,7
4483,True,0,0.79,8,8,3,8
4484,False,1,0.79,7,7,2,7
4485,False,1,0.79,7,7,2,7
4486,False,1,0.79,7,7,2,7
4487,True,0,0.79,8,8,3,8
4488,False,1,0.79,7,7,2,7
4489,False,1,0.79,7,7,2,7
4490,False,1,0.79,7,7,2,7
4491,False,1,0.79,7,7,2,7
4492,False,1,0.79,7,7,2,7
4493,False,1,0.79,7,7,2,7
4494,False,1,0.79,7,7,2,7
4495,False,1,0.79,7,7,2,7
4496,False,1,0.79,7,7,2,7
4497,True,0,0.79,8,8,3,8
4498,False,1,0.79,7,7,2,7
4499,False,1,0.79,7,7,2,7
4500,False,1,0.72,20,20,9,20
4501,False,1,0.72,20,20,9,20
4502,False,1,0.72,20,20,9,20
4503,False,1,0.72,20,20,9,20
4504,False,1,0.72,20,20,9,20
4505,False,1,0.72,20,20,9,20
4506,True,0,0.72,21,21,10,21
4507,True,0,0.72,21,21,10,21
4508,False,1,0.72,20,20,9,20
4509,True,0,0.72,21,21,10,21
4510,False,1,0.72,20,20,9,20
4511,True,0,0.72,21,21,10,21
4512,False,1,0.72,20,20,9,20
4513,False,1,0.72,20,20,9,20
4514,False,1,0.72,20,20,9,20
4515,False,1,0.72,20,20,9,20
4516,False,1,0.72,20,20,9,20
4517,True,0,0.72,21,21,10,21
4518,False,1,0.72,20,20,9,20
4519,False,1,0.72,20,20,9,20
4520,False,1,0.72,20,20,9,20
4521,False,1,0.72,20,20,9,20
4522,False,1,0.72,20,20,9,20
4523,True,0,0.72,21,21,10,21
4524,False,1,0.72,20,20,9,20
4525,False,1,0.72,20,20,9,20
4526,False,1,0.72,20,20,9,20
4527,False,1,0.72,20,20,9,20
4528,False,1,0.72,20,20,9,20
4529,False,1,0.72,20,20,9,20
4530,False,1,0.72,20,20,9,20
4531,False,1,0.72,20,20,9,20
4532,True,0,0.72,21,21,10,21
4533,True,0,0.72,21,21,10,21
4534,False,1,0.72,20,20,9,20
4535,False,1,0.72,20,20,9,20
4536,False,1,0.72,20,20,9,20
4537,True,0,0.72,21,21,10,21
4538,False,1,0.72,20,20,9,20
4539,True,0,0.72,21,21,10,21
4540,True,0,0.72,21,21,10,21
4541,False,1,0.72,20,20,9,20
4542,False,1,0.72,20,20,9,20
4543,True,0,0.72,21,21,10,21
4544,False,1,0.72,20,20,9,20
4545,False,1,0.72,20,20,9,20
4546,False,1,0.72,20,20,9,20
4547,False,1,0.72,20,20,9,20
4548,False,1,0.72,20,20,9,20
4549,False,1,0.72,20,20,9,20
4550,True,0,0.72,21,21,10,21
4551,False,1,0.72,20,20,9,20
4552,False,1,0.72,20,20,9,20
4553,False,1,0.72,20,20,9,20
4554,True,0,0.72,21,21,10,21
4555,False,1,0.72,20,20,9,20
4556,False,1,0.72,20,20,9,20
4557,False,1,0.72,20,20,9,20
4558,False,1,0.72,20,20,9,20
4559,True,0,0.72,21,21,10,21
4560,False,1,0.72,20,20,9,20
4561,False,1,0.72,20,20,9,20
4562,False,1,0.72,20,20,9,20
4563,False,1,0.72,20,20,9,20
4564,False,1,0.72,20,20,9,20
4565,True,0,0.72,21,21,10,21
4566,False,1,0.72,20,20,9,20
4567,False,1,0.72,20,20,9,20
4568,True,0,0.72,21,21,10,21
4569,False,1,0.72,20,20,9,20
4570,False,1,0.72,20,20,9,20
4571,False,1,0.72,20,20,9,20
4572,True,0,0.72,21,21,10,21
4573,False,1,0.72,20,20,9,20
4574,True,0,0.72,21,21,10,21
4575,False,1,0.72,20,20,9,20
4576,False,1,0.72,20,20,9,20
4577,False,1,0.72,20,20,9,20
4578,False,1,0.72,20,20,9,20
4579,True,0,0.72,21,21,10,21
4580,False,1,0.72,20,20,9,20
4581,True,0,0.72,21,21,10,21
4582,True,0,0.72,21,21,10,21
4583,True,0,0.72,21,21,10,21
4584,False,1,0.72,20,20,9,20
4585,False,1,0.72,20,20,9,20
4586,False,1,0.72,20,20,9,20
4587,True,0,0.72,21,21,10,21
4588,False,1,0.72,20,20,9,20
4589,True,0,0.72,21,21,10,21
4590,False,1,0.72,20,20,9,20
4591,False,1,0.72,20,20,9,20
4592,False,1,0.72,20,20,9,20
4593,False,1,0.72,20,20,9,20
4594,True,0,0.72,21,21,10,21
4595,False,1,0.72,20,20,9,20
4596,False,1,0.72,20,20,9,20
4597,False,1,0.72,20,20,9,20
4598,True,0,0.72,21,21,10,21
4599,True,0,0.72,21,21,10,21
4600,True,0,0.72,21,21,10,21
4601,False,1,0.72,20,20,9,20
4602,False,1,0.72,20,20,9,20
4603,True,0,0.72,21,21,10,21
4604,False,1,0.72,20,20,9,20
4605,False,1,0.72,20,20,9,20
4606,False,1,0.72,20,20,9,20
4607,False,1,0.72,20,20,9,20
4608,False,1,0.72,20,20,9,20
4609,True,0,0.72,21,21,10,21
4610,False,1,0.72,20,20,9,20
4611,False,1,0.72,20,20,9,20
4612,False,1,0.72,20,20,9,20
4613,False,1,0.72,20,20,9,20
4614,False,1,0.72,20,20,9,20
4615,False,1,0.72,20,20,9,20
4616,False,1,0.72,20,20,9,20
4617,True,0,0.72,21,21,10,21
4618,True,0,0.72,21,21,10,21
4619,False,1,0.72,20,20,9,20
4620,True,0,0.72,21,21,10,21
4621,False,1,0.72,20,20,9,20
4622,False,1,0.72,20,20,9,20
4623,True,0,0.72,21,21,10,21
4624,False,1,0.72,20,20,9,20
4625,True,0,0.72,21,21,10,21
4626,True,0,0.72,21,21,10,21
4627,True,0,0.72,21,21,10,21
4628,True,0,0.72,21,21,10,21
4629,False,1,0.72,20,20,9,20
4630,False,1,0.72,20,20,9,20
4631,False,1,0.72,20,20,9,20
4632,True,0,0.72,21,21,10,21
4633,False,1,0.72,20,20,9,20
4634,False,1,0.72,20,20,9,20
4635,False,1,0.72,20,20,9,20
4636,True,0,0.72,21,21,10,21
4637,True,0,0.72,21,21,10,21
4638,False,1,0.72,20,20,9,20
4639,False,1,0.72,20,20,9,20
4640,False,1,0.72,20,20,9,20
4641,True,0,0.72,21,21,10,21
4642,False,1,0.72,20,20,9,20
4643,True,0,0.72,21,21,10,21
4644,False,1,0.72,20,20,9,20
4645,True,0,0.72,21,21,10,21
4646,False,1,0.72,20,20,9,20
4647,False,1,0.72,20,20,9,20
4648,True,0,0.72,21,21,10,21
4649,False,1,0.72,20,20,9,20
4650,False,1,0.72,20,20,9,20
4651,False,1,0.72,20,20,9,20
4652,False,1,0.72,20,20,9,20
4653,False,1,0.72,20,20,9,20
4654,True,0,0.72,21,21,10,21
4655,False,1,0.72,20,20,9,20
4656,False,1,0.72,20,20,9,20
4657,False,1,0.72,20,20,9,20
4658,False,1,0.72,20,20,9,20
4659,False,1,0.72,20,20,9,20
4660,False,1,0.72,20,20,9,20
4661,False,1,0.72,20,20,9,20
4662,False,1,0.72,20,20,9,20
4663,False,1,0.72,20,20,9,20
4664,False,1,0.72,20,20,9,20
4665,False,1,0.72,20,20,9,20
4666,False,1,0.72,20,20,9,20
4667,False,1,0.72,20,20,9,20
4668,True,0,0.72,21,21,10,21
4669,False,1,0.72,20,20,9,20
4670,True,0,0.72,21,21,10,21
4671,False,1,0.72,20,20,9,20
4672,True,0,0.72,21,21,10,21
4673,False,1,0.72,20,20,9,20
4674,True,0,0.72,21,21,10,21
4675,True,0,0.72,21,21,10,21
4676,False,1,0.72,20,20,9,20
4677,True,0,0.72,21,21,10,21
4678,True,0,0.72,21,21,10,21
4679,False,1,0.72,20,20,9,20
4680,False,1,0.72,20,20,9,20
4681,False,1,0.72,20,20,9,20
4682,False,1,0.72,20,20,9,20
4683,False,1,0.72,20,20,9,20
4684,False,1,0.72,20,20,9,20
4685,False,1,0.72,20,20,9,20
4686,True,0,0.72,21,21,10,21
4687,False,1,0.72,20,20,9,20
4688,True,0,0.72,21,21,10,21
4689,False,1,0.72,20,20,9,20
4690,False,1,0.72,20,20,9,20
4691,True,0,0.72,21,21,10,21
4692,True,0,0.72,21,21,10,21
4693,False,1,0.72,20,20,9,20
4694,True,0,0.72,21,21,10,21
4695,False,1,0.72,20,20,9,20
4696,False,1,0.72,20,20,9,20
4697,False,1,0.72,20,20,9,20
4698,False,1,0.72,20,20,9,20
4699,False,1,0.72,20,20,9,20
4700,True,0,0.72,21,21,10,21
4701,True,0,0.72,21,21,10,21
4702,False,1,0.72,20,20,9,20
4703,True,0,0.72,21,21,10,21
4704,False,1,0.72,20,20,9,20
4705,False,1,0.72,20,20,9,20
4706,True,0,0.72,21,21,10,21
4707,False,1,0.72,20,20,9,20
4708,True,0,0.72,21,21,10,21
4709,False,1,0.72,20,20,9,20
4710,False,1,0.72,20,20,9,20
4711,False,1,0.72,20,20,9,20
4712,False,1,0.72,20,20,9,20
4713,False,1,0.72,20,20,9,20
4714,True,0,0.72,21,21,10,21
4715,False,1,0.72,20,20,9,20
4716,False,1,0.72,20,20,9,20
4717,False,1,0.72,20,20,9,20
4718,False,1,0.72,20,20,9,20
4719,False,1,0.72,20,20,9,20
4720,False,1,0.72,20,20,9,20
4721,False,1,0.72,20,20,9,20
4722,False,1,0.72,20,20,9,20
4723,False,1,0.72,20,20,9,20
4724,False,1,0.72,20,20,9,20
4725,False,1,0.72,20,20,9,20
4726,True,0,0.72,21,21,10,21
4727,False,1,0.72,20,20,9,20
4728,False,1,0.72,20,20,9,20
4729,False,1,0.72,20,20,9,20
4730,True,0,0.72,21,21,10,21
4731,False,1,0.72,20,20,9,20
4732,False,1,0.72,20,20,9,20
4733,False,1,0.72,20,20,9,20
4734,False,1,0.72,20,20,9,20
4735,False,1,0.72,20,20,9,20
4736,False,1,0.72,20,20,9,20
4737,False,1,0.72,20,20,9,20
4738,False,1,0.72,20,20,9,20
4739,False,1,0.72,20,20,9,20
4740,True,0,0.72,21,21,10,21
4741,False,1,0.72,20,20,9,20
4742,False,1,0.72,20,20,9,20
4743,False,1,0.72,20,20,9,20
4744,False,1,0.72,20,20,9,20
4745,True,0,0.72,21,21,10,21
4746,True,0,0.72,21,21,10,21
4747,False,1,0.72,20,20,9,20
4748,False,1,0.72,20,20,9,20
4749,True,0,0.72,21,21,10,21
4750,True,0,0.72,21,21,10,21
4751,True,0,0.72,21,21,10,21
4752,False,1,0.72,20,20,9,20
4753,False,1,0.72,20,20,9,20
4754,False,1,0.72,20,20,9,20
4755,False,1,0.72,20,20,9,20
4756,True,0,0.72,21,21,10,21
4757,False,1,0.72,20,20,9,20
4758,False,1,0.72,20,20,9,20
4759,True,0,0.72,21,21,10,21
4760,False,1,0.72,20,20,9,20
4761,False,1,0.72,20,20,9,20
4762,False,1,0.72,20,20,9,20
4763,True,0,0.72,21,21,10,21
4764,False,1,0.72,20,20,9,20
4765,True,0,0.72,21,21,10,21
4766,False,1,0.72,20,20,9,20
4767,False,1,0.72,20,20,9,20
4768,False,1,0.72,20,20,9,20
4769,False,1,0.72,20,20,9,20
4770,True,0,0.72,21,21,10,21
4771,True,0,0.72,21,21,10,21
4772,False,1,0.72,20,20,9,20
4773,False,1,0.72,20,20,9,20
4774,True,0,0.72,21,21,10,21
4775,False,1,0.72,20,20,9,20
4776,True,0,0.72,21,21,10,21
4777,True,0,0.72,21,21,10,21
4778,False,1,0.72,20,20,9,20
4779,False,1,0.72,20,20,9,20
4780,False,1,0.72,20,20,9,20
4781,False,1,0.72,20,20,9,20
4782,False,1,0.72,20,20,9,20
4783,False,1,0.72,20,20,9,20
4784,True,0,0.72,21,21,10,21
4785,False,1,0.72,20,20,9,20
4786,False,1,0.72,20,20,9,20
4787,False,1,0.72,20,20,9,20
4788,False,1,0.72,20,20,9,20
4789,False,1,0.72,20,20,9,20
4790,False,1,0.72,20,20,9,20
4791,False,1,0.72,20,20,9,20
4792,False,1,0.72,20,20,9,20
4793,False,1,0.72,20,20,9,20
4794,False,1,0.72,20,20,9,20
4795,True,0,0.72,21,21,10,21
4796,False,1,0.72,20,20,9,20
4797,True,0,0.72,21,21,10,21
4798,False,1,0.72,20,20,9,20
4799,False,1,0.72,20,20,9,20
4800,False,1,0.72,20,20,9,20
4801,False,1,0.72,20,20,9,20
4802,False,1,0.72,20,20,9,20
4803,False,1,0.72,20,20,9,20
4804,True,0,0.72,21,21,10,21
4805,True,0,0.72,21,21,10,21
4806,False,1,0.72,20,20,9,20
4807,False,1,0.72,20,20,9,20
4808,False,1,0.72,20,20,9,20
4809,False,1,0.72,20,20,9,20
4810,True,0,0.72,21,21,10,21
4811,False,1,0.72,20,20,9,20
4812,False,1,0.72,20,20,9,20
4813,False,1,0.72,20,20,9,20
4814,False,1,0.72,20,20,9,20
4815,False,1,0.72,20,20,9,20
4816,True,0,0.72,21,21,10,21
4817,False,1,0.72,20,20,9,20
4818,False,1,0.72,20,20,9,20
4819,False,1,0.72,20,20,9,20
4820,False,1,0.72,20,20,9,20
4821,True,0,0.72,21,21,10,21
4822,False,1,0.72,20,20,9,20
4823,False,1,0.72,20,20,9,20
4824,True,0,0.72,21,21,10,21
4825,True,0,0.72,21,21,10,21
4826,False,1,0.72,20,20,9,20
4827,False,1,0.72,20,20,9,20
4828,True,0,0.72,21,21,10,21
4829,True,0,0.72,21,21,10,21
4830,True,0,0.72,21,21,10,21
4831,False,1,0.72,20,20,9,20
4832,False,1,0.72,20,20,9,20
4833,True,0,0.72,21,21,10,21
4834,True,0,0.72,21,21,10,21
4835,False,1,0.72,20,20,9,20
4836,False,1,0.72,20,20,9,20
4837,False,1,0.72,20,20,9,20
4838,False,1,0.72,20,20,9,20
4839,False,1,0.72,20,20,9,20
4840,True,0,0.72,21,21,10,21
4841,False,1,0.72,20,20,9,20
4842,True,0,0.72,21,21,10,21
4843,True,0,0.72,21,21,10,21
4844,False,1,0.72,20,20,9,20
4845,False,1,0.72,20,20,9,20
4846,True,0,0.72,21,21,10,21
4847,True,0,0.72,21,21,10,21
4848,True,0,0.72,21,21,10,21
4849,False,1,0.72,20,20,9,20
4850,True,0,0.72,21,21,10,21
4851,False,1,0.72,20,20,9,20
4852,True,0,0.72,21,21,10,21
4853,False,1,0.72,20,20,9,20
4854,False,1,0.72,20,20,9,20
4855,True,0,0.72,21,21,10,21
4856,False,1,0.72,20,20,9,20
4857,False,1,0.72,20,20,9,20
4858,False,1,0.72,20,20,9,20
4859,True,0,0.72,21,21,10,21
4860,True,0,0.72,21,21,10,21
4861,False,1,0.72,20,20,9,20
4862,True,0,0.72,21,21,10,21
4863,False,1,0.72,20,20,9,20
4864,False,1,0.72,20,20,9,20
4865,True,0,0.72,21,21,10,21
4866,False,1,0.72,20,20,9,20
4867,True,0,0.72,21,21,10,21
4868,True,0,0.72,21,21,10,21
4869,False,1,0.72,20,20,9,20
4870,False,1,0.72,20,20,9,20
4871,False,1,0.72,20,20,9,20
4872,False,1,0.72,20,20,9,20
4873,True,0,0.72,21,21,10,21
4874,False,1,0.72,20,20,9,20
4875,True,0,0.72,21,21,10,21
4876,False,1,0.72,20,20,9,20
4877,False,1,0.72,20,20,9,20
4878,False,1,0.72,20,20,9,20
4879,False,1,0.72,20,20,9,20
4880,False,1,0.72,20,20,9,20
4881,True,0,0.72,21,21,10,21
4882,False,1,0.72,20,20,9,20
4883,False,1,0.72,20,20,9,20
4884,True,0,0.72,21,21,10,21
4885,False,1,0.72,20,20,9,20
4886,False,1,0.72,20,20,9,20
4887,True,0,0.72,21,21,10,21
4888,False,1,0.72,20,20,9,20
4889,False,1,0.72,20,20,9,20
4890,False,1,0.72,20,20,9,20
4891,False,1,0.72,20,20,9,20
4892,True,0,0.72,21,21,10,21
4893,False,1,0.72,20,20,9,20
4894,True,0,0.72,21,21,10,21
4895,False,1,0.72,20,20,9,20
4896,False,1,0.72,20,20,9,20
4897,True,0,0.72,21,21,10,21
4898,False,1,0.72,20,20,9,20
4899,True,0,0.72,21,21,10,21
4900,False,1,0.72,20,20,9,20
4901,False,1,0.72,20,20,9,20
4902,False,1,0.72,20,20,9,20
4903,False,1,0.72,20,20,9,20
4904,False,1,0.72,20,20,9,20
4905,False,1,0.72,20,20,9,20
4906,False,1,0.72,20,20,9,20
4907,False,1,0.72,20,20,9,20
4908,True,0,0.72,21,21,10,21
4909,False,1,0.72,20,20,9,20
4910,False,1,0.72,20,20,9,20
4911,False,1,0.72,20,20,9,20
4912,False,1,0.72,20,20,9,20
4913,True,0,0.72,21,21,10,21
4914,False,1,0.72,20,20,9,20
4915,False,1,0.72,20,20,9,20
4916,True,0,0.72,21,21,10,21
4917,False,1,0.72,20,20,9,20
4918,True,0,0.72,21,21,10,21
4919,False,1,0.72,20,20,9,20
4920,True,0,0.72,21,21,10,21
4921,False,1,0.72,20,20,9,20
4922,False,1,0.72,20,20,9,20
4923,False,1,0.72,20,20,9,20
4924,False,1,0.72,20,20,9,20
4925,False,1,0.72,20,20,9,20
4926,False,1,0.72,20,20,9,20
4927,False,1,0.72,20,20,9,20
4928,True,0,0.72,21,21,10,21
4929,False,1,0.72,20,20,9,20
4930,False,1,0.72,20,20,9,20
4931,True,0,0.72,21,21,10,21
4932,False,1,0.72,20,20,9,20
4933,True,0,0.72,21,21,10,21
4934,True,0,0.72,21,21,10,21
4935,True,0,0.72,21,21,10,21
4936,False,1,0.72,20,20,9,20
4937,True,0,0.72,21,21,10,21
4938,False,1,0.72,20,20,9,20
4939,False,1,0.72,20,20,9,20
4940,False,1,0.72,20,20,9,20
4941,True,0,0.72,21,21,10,21
4942,True,0,0.72,21,21,10,21
4943,False,1,0.72,20,20,9,20
4944,False,1,0.72,20,20,9,20
4945,False,1,0.72,20,20,9,20
4946,False,1,0.72,20,20,9,20
4947,False,1,0.72,20,20,9,20
4948,False,1,0.72,20,20,9,20
4949,False,1,0.72,20,20,9,20
4950,True,0,0.72,21,21,10,21
4951,False,1,0.72,20,20,9,20
4952,False,1,0.72,20,20,9,20
4953,True,0,0.72,21,21,10,21
4954,False,1,0.72,20,20,9,20
4955,True,0,0.72,21,21,10,21
4956,True,0,0.72,21,21,10,21
4957,False,1,0.72,20,20,9,20
4958,False,1,0.72,20,20,9,20
4959,False,1,0.72,20,20,9,20
4960,True,0,0.72,21,21,10,21
4961,False,1,0.72,20,20,9,20
4962,False,1,0.72,20,20,9,20
4963,True,0,0.72,21,21,10,21
4964,True,0,0.72,21,21,10,21
4965,True,0,0.72,21,21,10,21
4966,False,1,0.72,20,20,9,20
4967,True,0,0.72,21,21,10,21
4968,False,1,0.72,20,20,9,20
4969,True,0,0.72,21,21,10,21
4970,True,0,0.72,21,21,10,21
4971,False,1,0.72,20,20,9,20
4972,True,0,0.72,21,21,10,21
4973,False,1,0.72,20,20,9,20
4974,True,0,0.72,21,21,10,21
4975,False,1,0.72,20,20,9,20
4976,True,0,0.72,21,21,10,21
4977,True,0,0.72,21,21,10,21
4978,True,0,0.72,21,21,10,21
4979,True,0,0.72,21,21,10,21
4980,False,1,0.72,20,20,9,20
4981,False,1,0.72,20,20,9,20
4982,False,1,0.72,20,20,9,20
4983,False,1,0.72,20,20,9,20
4984,False,1,0.72,20,20,9,20
4985,True,0,0.72,21,21,10,21
4986,True,0,0.72,21,21,10,21
4987,True,0,0.72,21,21,10,21
4988,False,1,0.72,20,20,9,20
4989,False,1,0.72,20,20,9,20
4990,True,0,0.72,21,21,10,21
4991,True,0,0.72,21,21,10,21
4992,True,0,0.72,21,21,10,21
4993,True,0,0.72,21,21,10,21
4994,False,1,0.72,20,20,9,20
4995,False,1,0.72,20,20,9,20
4996,False,1,0.72,20,20,9,20
4997,False,1,0.72,20,20,9,20
4998,False,1,0.72,20,20,9,20
4999,False,1,0.72,20,20,9,20
5000,True,0,0.11,10,10,13,10
5001,True,0,0.11,10,10,13,10
5002,True,0,0.11,10,10,13,10
5003,True,0,0.11,10,10,13,10
5004,True,0,0.11,10,10,13,10
5005,True,0,0.11,10,10,13,10
5006,True,0,0.11,10,10,13,10
5007,True,0,0.11,10,10,13,10
5008,True,0,0.11,10,10,13,10
5009,True,0,0.11,10,10,13,10
5010,True,0,0.11,10,10,13,10
5011,False,1,0.11,9,9,12,9
5012,True,0,0.11,10,10,13,10
5013,True,0,0.11,10,10,13,10
5014,True,0,0.11,10,10,13,10
5015,True,0,0.11,10,10,13,10
5016,True,0,0.11,10,10,13,10
5017,True,0,0.11,10,10,13,10
5018,True,0,0.11,10,10,13,10
5019,True,0,0.11,10,10,13,10
5020,True,0,0.11,10,10,13,10
5021,True,0,0.11,10,10,13,10
5022,True,0,0.11,10,10,13,10
5023,True,0,0.11,10,10,13,10
5024,True,0,0.11,10,10,13,10
5025,True,0,0.11,10,10,13,10
5026,True,0,0.11,10,10,13,10
5027,True,0,0.11,10,10,13,10
5028,True,0,0.11,10,10,13,10
5029,True,0,0.11,10,10,13,10
5030,True,0,0.11,10,10,13,10
5031,True,0,0.11,10,10,13,10
5032,True,0,0.11,10,10,13,10
5033,True,0,0.11,10,10,13,10
5034,True,0,0.11,10,10,13,10
5035,True,0,0.11,10,10,13,10
5036,True,0,0.11,10,10,13,10
5037,True,0,0.11,10,10,13,10
5038,True,0,0.11,10,10,13,10
5039,True,0,0.11,10,10,13,10
5040,True,0,0.11,10,10,13,10
5041,True,0,0.11,10,10,13,10
5042,False,1,0.11,9,9,12,9
5043,True,0,0.11,10,10,13,10
5044,True,0,0.11,10,10,13,10
5045,True,0,0.11,10,10,13,10
5046,True,0,0.11,10,10,13,10
5047,True,0,0.11,10,10,13,10
5048,True,0,0.11,10,10,13,10
5049,True,0,0.11,10,10,13,10
5050,True,0,0.11,10,10,13,10
5051,True,0,0.11,10,10,13,10
5052,True,0,0.11,10,10,13,10
5053,True,0,0.11,10,10,13,10
5054,True,0,0.11,10,10,13,10
5055,True,0,0.11,10,10,13,10
5056,True,0,0.11,10,10,13,10
5057,True,0,0.11,10,10,13,10
5058,True,0,0.11,10,10,13,10
5059,True,0,0.11,10,10,13,10
5060,True,0,0.11,10,10,13,10
5061,True,0,0.11,10,10,13,10
5062,True,0,0.11,10,10,13,10
5063,True,0,0.11,10,10,13,10
5064,True,0,0.11,10,10,13,10
5065,True,0,0.11,10,10,13,10
5066,True,0,0.11,10,10,13,10
5067,True,0,0.11,10,10,13,10
5068,True,0,0.11,10,10,13,10
5069,True,0,0.11,10,10,13,10
5070,True,0,0.11,10,10,13,10
5071,True,0,0.11,10,10,13,10
5072,True,0,0.11,10,10,13,10
5073,True,0,0.11,10,10,13,10
5074,True,0,0.11,10,10,13,10
5075,True,0,0.11,10,10,13,10
5076,True,0,0.11,10,10,13,10
5077,True,0,0.11,10,10,13,10
5078,True,0,0.11,10,10,13,10
5079,True,0,0.11,10,10,13,10
5080,True,0,0.11,10,10,13,10
5081,True,0,0.11,10,10,13,10
5082,True,0,0.11,10,10,13,10
5083,True,0,0.11,10,10,13,10
5084,True,0,0.11,10,10,13,10
5085,True,0,0.11,10,10,13,10
5086,True,0,0.11,10,10,13,10
5087,True,0,0.11,10,10,13,10
5088,True,0,0.11,10,10,13,10
5089,True,0,0.11,10,10,13,10
5090,True,0,0.11,10,10,13,10
5091,True,0,0.11,10,10,13,10
5092,True,0,0.11,10,10,13,10
5093,True,0,0.11,10,10,13,10
5094,True,0,0.11,10,10,13,10
5095,True,0,0.11,10,10,13,10
5096,True,0,0.11,10,10,13,10
5097,True,0,0.11,10,10,13,10
5098,True,0,0.11,10,10,13,10
5099,True,0,0.11,10,10,13,10
5100,True,0,0.11,10,10,13,10
5101,True,0,0.11,10,10,13,10
5102,True,0,0.11,10,10,13,10
5103,True,0,0.11,10,10,13,10
5104,True,0,0.11,10,10,13,10
5105,True,0,0.11,10,10,13,10
5106,True,0,0.11,10,10,13,10
5107,True,0,0.11,10,10,13,10
5108,False,1,0.11,9,9,12,9
5109,True,0,0.11,10,10,13,10
5110,False,1,0.11,9,9,12,9
5111,False,1,0.11,9,9,12,9
5112,True,0,0.11,10,10,13,10
5113,False,1,0.11,9,9,12,9
5114,True,0,0.11,10,10,13,10
5115,True,0,0.11,10,10,13,10
5116,True,0,0.11,10,10,13,10
5117,True,0,0.11,10,10,13,10
5118,True,0,0.11,10,10,13,10
5119,True,0,0.11,10,10,13,10
5120,True,0,0.11,10,10,13,10
