,G,post,pre,x,y,z
17281,True,12,12,6,9,12
17282,True,12,12,4,9,12
17283,True,12,12,4,9,12
17284,True,12,12,4,9,12
17285,True,12,12,6,9,12
17286,True,12,12,4,9,12
17287,True,12,12,6,9,12
17288,True,12,12,6,9,12
17289,True,12,12,4,9,12
17290,True,12,12,6,9,12
17291,True,12,12,4,9,12
17292,True,12,12,4,9,12
17293,True,12,12,6,9,12
17294,True,12,12,6,9,12
17295,True,12,12,6,9,12
17296,True,12,12,4,9,12
17297,True,12,12,6,9,12
17298,True,12,12,4,9,12
17299,True,12,12,4,9,12
17300,True,12,12,6,9,12
17301,True,12,12,6,9,12
17302,True,12,12,4,9,12
17303,True,12,12,6,9,12
17304,True,12,12,4,9,12
17305,True,12,12,4,9,12
17306,True,12,12,6,9,12
17307,True,12,12,4,9,12
17308,True,12,12,6,9,12
17309,True,12,12,6,9,12
17310,True,12,12,4,9,12
17311,True,12,12,4,9,12
17312,True,12,12,4,9,12
17313,True,12,12,6,9,12
17314,True,12,12,6,9,12
17315,True,12,12,4,9,12
17316,True,12,12,4,9,12
17317,True,12,12,4,9,12
17318,True,12,12,4,9,12
17319,True,12,12,6,9,12
17320,True,12,12,4,9,12
17321,True,12,12,4,9,12
17322,True,12,12,6,9,12
17323,True,12,12,6,9,12
17324,True,12,12,6,9,12
17325,True,12,12,6,9,12
17326,True,12,12,6,9,12
17327,True,12,12,4,9,12
17328,True,12,12,6,9,12
17329,True,12,12,6,9,12
17330,True,12,12,6,9,12
17331,True,12,12,6,9,12
17332,True,12,12,4,9,12
17333,True,12,12,6,9,12
17334,True,12,12,6,9,12
17335,True,12,12,6,9,12
17336,True,12,12,6,9,12
17337,True,12,12,4,9,12
17338,True,12,12,6,9,12
17339,True,12,12,6,9,12
17340,True,12,12,6,9,12
17341,True,12,12,6,9,12
17342,True,12,12,6,9,12
17343,True,12,12,4,9,12
17344,True,12,12,4,9,12
17345,True,12,12,4,9,12
17346,True,12,12,4,9,12
17347,True,12,12,6,9,12
17348,True,12,12,6,9,12
17349,True,12,12,6,9,12
17350,True,12,12,6,9,12
17351,True,12,12,6,9,12
17352,True,12,12,6,9,12
17353,True,12,12,6,9,12
17354,True,12,12,4,9,12
17355,True,12,12,6,9,12
17356,True,12,12,4,9,12
17357,True,12,12,4,9,12
17358,True,12,12,6,9,12
17359,True,12,12,4,9,12
17360,True,12,12,4,9,12
17361,True,12,12,4,9,12
17362,True,12,12,6,9,12
17363,True,12,12,6,9,12
17364,True,12,12,4,9,12
17365,True,12,12,6,9,12
17366,True,12,12,4,9,12
17367,True,12,12,6,9,12
17368,True,12,12,4,9,12
17369,True,12,12,6,9,12
17370,True,12,12,4,9,12
17371,True,12,12,6,9,12
17372,True,12,12,4,9,12
17373,True,12,12,4,9,12
17374,True,12,12,4,9,12
17375,True,12,12,6,9,12
17376,True,12,12,4,9,12
17377,True,12,12,4,9,12
17378,True,12,12,4,9,12
17379,True,12,12,4,9,12
17380,True,12,12,6,9,12
17381,True,12,12,4,9,12
17382,True,12,12,4,9,12
17383,True,12,12,4,9,12
17384,True,12,12,4,9,12
17385,True,12,12,4,9,12
17386,True,12,12,6,9,12
17387,True,12,12,4,9,12
17388,True,12,12,4,9,12
17389,True,12,12,6,9,12
17390,True,12,12,4,9,12
17391,True,12,12,4,9,12
17392,True,12,12,4,9,12
17393,True,12,12,4,9,12
17394,True,12,12,4,9,12
17395,True,12,12,6,9,12
17396,True,12,12,4,9,12
17397,True,12,12,4,9,12
17398,True,12,12,4,9,12
17399,True,12,12,6,9,12
17400,True,12,12,4,9,12
17401,True,12,12,4,9,12
17402,True,12,12,6,9,12
17403,True,12,12,4,9,12
17404,True,12,12,4,9,12
17405,True,12,12,4,9,12
17406,True,12,12,6,9,12
17407,True,12,12,6,9,12
17408,True,12,12,4,9,12
17409,True,12,12,4,9,12
17410,True,12,12,4,9,12
17411,True,12,12,4,9,12
17412,True,12,12,4,9,12
17413,True,12,12,4,9,12
17414,True,12,12,6,9,12
17415,True,12,12,6,9,12
17416,True,12,12,4,9,12
17417,True,12,12,4,9,12
17418,True,12,12,6,9,12
17419,True,12,12,4,9,12
17420,True,12,12,6,9,12
17421,True,12,12,6,9,12
17422,True,12,12,4,9,12
17423,True,12,12,6,9,12
17424,True,12,12,6,9,12
17425,True,12,12,4,9,12
17426,True,12,12,4,9,12
17427,True,12,12,4,9,12
17428,True,12,12,6,9,12
17429,True,12,12,4,9,12
17430,True,12,12,6,9,12
17431,True,12,12,6,9,12
17432,True,12,12,6,9,12
17433,True,12,12,6,9,12
17434,True,12,12,4,9,12
17435,True,12,12,6,9,12
17436,True,12,12,4,9,12
17437,True,12,12,4,9,12
17438,True,12,12,4,9,12
17439,True,12,12,4,9,12
17440,True,12,12,4,9,12
17441,True,12,12,6,9,12
17442,True,12,12,6,9,12
17443,True,12,12,4,9,12
17444,True,12,12,4,9,12
17445,True,12,12,4,9,12
17446,True,12,12,4,9,12
17447,True,12,12,4,9,12
17448,True,12,12,4,9,12
17449,True,12,12,4,9,12
17450,True,12,12,4,9,12
17451,True,12,12,4,9,12
17452,True,12,12,4,9,12
17453,True,12,12,4,9,12
17454,True,12,12,6,9,12
17455,True,12,12,6,9,12
17456,True,12,12,6,9,12
17457,True,12,12,4,9,12
17458,True,12,12,4,9,12
17459,True,12,12,4,9,12
17460,True,12,12,6,9,12
17461,True,12,12,6,9,12
17462,True,12,12,6,9,12
17463,True,12,12,6,9,12
17464,True,12,12,4,9,12
17465,True,12,12,4,9,12
17466,True,12,12,6,9,12
17467,True,12,12,4,9,12
17468,True,12,12,4,9,12
17469,True,12,12,6,9,12
17470,True,12,12,4,9,12
17471,True,12,12,6,9,12
17472,True,12,12,4,9,12
17473,True,12,12,6,9,12
17474,True,12,12,4,9,12
17475,True,12,12,4,9,12
17476,True,12,12,4,9,12
17477,True,12,12,6,9,12
17478,True,12,12,6,9,12
17479,True,12,12,6,9,12
17480,True,12,12,4,9,12
17481,True,12,12,6,9,12
17482,True,12,12,4,9,12
17483,True,12,12,4,9,12
17484,True,12,12,6,9,12
17485,True,12,12,6,9,12
17486,True,12,12,6,9,12
17487,True,12,12,4,9,12
17488,True,12,12,4,9,12
17489,True,12,12,6,9,12
17490,True,12,12,4,9,12
17491,True,12,12,4,9,12
17492,True,12,12,4,9,12
17493,True,12,12,6,9,12
17494,True,12,12,6,9,12
17495,True,12,12,6,9,12
17496,True,12,12,4,9,12
17497,True,12,12,4,9,12
17498,True,12,12,4,9,12
17499,True,12,12,6,9,12
17500,True,21,21,10,14,21
17501,True,21,21,10,14,21
17502,True,21,21,12,14,21
17503,True,21,21,10,14,21
17504,True,21,21,10,14,21
17505,True,21,21,10,14,21
17506,True,21,21,12,14,21
17507,True,21,21,10,14,21
17508,True,21,21,12,14,21
17509,True,21,21,10,14,21
17510,True,21,21,12,14,21
17511,True,21,21,10,14,21
17512,True,21,21,10,14,21
17513,True,21,21,12,14,21
17514,True,21,21,12,14,21
17515,True,21,21,10,14,21
17516,True,21,21,10,14,21
17517,True,21,21,10,14,21
17518,True,21,21,12,14,21
17519,True,21,21,10,14,21
17520,True,21,21,10,14,21
17521,True,21,21,10,14,21
17522,True,21,21,10,14,21
17523,True,21,21,10,14,21
17524,True,21,21,10,14,21
17525,True,21,21,12,14,21
17526,True,21,21,12,14,21
17527,True,21,21,12,14,21
17528,True,21,21,10,14,21
17529,True,21,21,10,14,21
17530,True,21,21,12,14,21
17531,True,21,21,12,14,21
17532,True,21,21,10,14,21
17533,True,21,21,10,14,21
17534,True,21,21,12,14,21
17535,True,21,21,12,14,21
17536,True,21,21,10,14,21
17537,True,21,21,12,14,21
17538,True,21,21,10,14,21
17539,True,21,21,10,14,21
17540,True,21,21,10,14,21
17541,True,21,21,12,14,21
17542,True,21,21,10,14,21
17543,True,21,21,12,14,21
17544,True,21,21,12,14,21
17545,True,21,21,10,14,21
17546,True,21,21,12,14,21
17547,True,21,21,12,14,21
17548,True,21,21,10,14,21
17549,True,21,21,10,14,21
17550,True,21,21,12,14,21
17551,True,21,21,10,14,21
17552,True,21,21,10,14,21
17553,True,21,21,12,14,21
17554,True,21,21,12,14,21
17555,True,21,21,12,14,21
17556,True,21,21,12,14,21
17557,True,21,21,12,14,21
17558,True,21,21,10,14,21
17559,True,21,21,12,14,21
17560,True,21,21,12,14,21
17561,True,21,21,12,14,21
17562,True,21,21,12,14,21
17563,True,21,21,10,14,21
17564,True,21,21,12,14,21
17565,True,21,21,12,14,21
17566,True,21,21,12,14,21
17567,True,21,21,12,14,21
17568,True,21,21,10,14,21
17569,True,21,21,10,14,21
17570,True,21,21,10,14,21
17571,True,21,21,10,14,21
17572,True,21,21,10,14,21
17573,True,21,21,10,14,21
17574,True,21,21,10,14,21
17575,True,21,21,12,14,21
17576,True,21,21,10,14,21
17577,True,21,21,12,14,21
17578,True,21,21,12,14,21
17579,True,21,21,12,14,21
17580,True,21,21,10,14,21
17581,True,21,21,10,14,21
17582,True,21,21,10,14,21
17583,True,21,21,12,14,21
17584,True,21,21,12,14,21
17585,True,21,21,10,14,21
17586,True,21,21,12,14,21
17587,True,21,21,10,14,21
17588,True,21,21,10,14,21
17589,True,21,21,10,14,21
17590,True,21,21,10,14,21
17591,True,21,21,10,14,21
17592,True,21,21,10,14,21
17593,True,21,21,12,14,21
17594,True,21,21,10,14,21
17595,True,21,21,10,14,21
17596,True,21,21,12,14,21
17597,True,21,21,10,14,21
17598,True,21,21,12,14,21
17599,True,21,21,12,14,21
17600,True,21,21,12,14,21
17601,True,21,21,10,14,21
17602,True,21,21,12,14,21
17603,True,21,21,12,14,21
17604,True,21,21,12,14,21
17605,True,21,21,10,14,21
17606,True,21,21,12,14,21
17607,True,21,21,12,14,21
17608,True,21,21,12,14,21
17609,True,21,21,10,14,21
17610,True,21,21,10,14,21
17611,True,21,21,10,14,21
17612,True,21,21,10,14,21
17613,True,21,21,10,14,21
17614,True,21,21,10,14,21
17615,True,21,21,10,14,21
17616,True,21,21,10,14,21
17617,True,21,21,12,14,21
17618,True,21,21,10,14,21
17619,True,21,21,10,14,21
17620,True,21,21,10,14,21
17621,True,21,21,12,14,21
17622,True,21,21,10,14,21
17623,True,21,21,12,14,21
17624,True,21,21,12,14,21
17625,True,21,21,10,14,21
17626,True,21,21,10,14,21
17627,True,21,21,10,14,21
17628,True,21,21,10,14,21
17629,True,21,21,12,14,21
17630,True,21,21,10,14,21
17631,True,21,21,10,14,21
17632,True,21,21,12,14,21
17633,True,21,21,12,14,21
17634,True,21,21,12,14,21
17635,True,21,21,10,14,21
17636,True,21,21,12,14,21
17637,True,21,21,10,14,21
17638,True,21,21,12,14,21
17639,True,21,21,12,14,21
17640,True,21,21,10,14,21
17641,True,21,21,10,14,21
17642,True,21,21,10,14,21
17643,True,21,21,10,14,21
17644,True,21,21,12,14,21
17645,True,21,21,10,14,21
17646,True,21,21,10,14,21
17647,True,21,21,12,14,21
17648,True,21,21,10,14,21
17649,True,21,21,12,14,21
17650,True,21,21,10,14,21
17651,True,21,21,10,14,21
17652,True,21,21,10,14,21
17653,True,21,21,10,14,21
17654,True,21,21,12,14,21
17655,True,21,21,10,14,21
17656,True,21,21,12,14,21
17657,True,21,21,10,14,21
17658,True,21,21,10,14,21
17659,True,21,21,10,14,21
17660,True,21,21,12,14,21
17661,True,21,21,10,14,21
17662,True,21,21,12,14,21
17663,True,21,21,10,14,21
17664,True,21,21,10,14,21
17665,True,21,21,12,14,21
17666,True,21,21,10,14,21
17667,True,21,21,12,14,21
17668,True,21,21,12,14,21
17669,True,21,21,12,14,21
17670,True,21,21,10,14,21
17671,True,21,21,12,14,21
17672,True,21,21,12,14,21
17673,True,21,21,10,14,21
17674,True,21,21,12,14,21
17675,True,21,21,10,14,21
17676,True,21,21,12,14,21
17677,True,21,21,12,14,21
17678,True,21,21,12,14,21
17679,True,21,21,10,14,21
17680,True,21,21,12,14,21
17681,True,21,21,12,14,21
17682,True,21,21,10,14,21
17683,True,21,21,12,14,21
17684,True,21,21,10,14,21
17685,True,21,21,10,14,21
17686,True,21,21,10,14,21
17687,True,21,21,10,14,21
17688,True,21,21,10,14,21
17689,True,21,21,10,14,21
17690,True,21,21,10,14,21
17691,True,21,21,10,14,21
17692,True,21,21,12,14,21
17693,True,21,21,10,14,21
17694,True,21,21,12,14,21
17695,True,21,21,12,14,21
17696,True,21,21,10,14,21
17697,True,21,21,12,14,21
17698,True,21,21,12,14,21
17699,True,21,21,10,14,21
17700,True,21,21,10,14,21
17701,True,21,21,12,14,21
17702,True,21,21,12,14,21
17703,True,21,21,12,14,21
17704,True,21,21,10,14,21
17705,True,21,21,12,14,21
17706,True,21,21,10,14,21
17707,True,21,21,10,14,21
17708,True,21,21,10,14,21
17709,True,21,21,10,14,21
17710,True,21,21,10,14,21
17711,True,21,21,10,14,21
17712,True,21,21,10,14,21
17713,True,21,21,12,14,21
17714,True,21,21,12,14,21
17715,True,21,21,12,14,21
17716,True,21,21,10,14,21
17717,True,21,21,12,14,21
17718,True,21,21,12,14,21
17719,True,21,21,10,14,21
17720,True,21,21,12,14,21
17721,True,21,21,10,14,21
17722,True,21,21,10,14,21
17723,True,21,21,10,14,21
17724,True,21,21,10,14,21
17725,True,21,21,12,14,21
17726,True,21,21,12,14,21
17727,True,21,21,10,14,21
17728,True,21,21,12,14,21
17729,True,21,21,10,14,21
17730,True,21,21,12,14,21
17731,True,21,21,10,14,21
17732,True,21,21,12,14,21
17733,True,21,21,12,14,21
17734,True,21,21,12,14,21
17735,True,21,21,12,14,21
17736,True,21,21,12,14,21
17737,True,21,21,10,14,21
17738,True,21,21,10,14,21
17739,True,21,21,12,14,21
17740,True,21,21,12,14,21
17741,True,21,21,10,14,21
17742,True,21,21,10,14,21
17743,True,21,21,12,14,21
17744,True,21,21,10,14,21
17745,True,21,21,10,14,21
17746,True,21,21,12,14,21
17747,True,21,21,10,14,21
17748,True,21,21,10,14,21
17749,True,21,21,10,14,21
17750,True,21,21,12,14,21
17751,True,21,21,10,14,21
17752,True,21,21,12,14,21
17753,True,21,21,12,14,21
17754,True,21,21,12,14,21
17755,True,21,21,10,14,21
17756,True,21,21,10,14,21
17757,True,21,21,12,14,21
17758,True,21,21,10,14,21
17759,True,21,21,10,14,21
17760,True,21,21,12,14,21
17761,True,21,21,12,14,21
17762,True,21,21,12,14,21
17763,True,21,21,10,14,21
17764,True,21,21,10,14,21
17765,True,21,21,12,14,21
17766,True,21,21,12,14,21
17767,True,21,21,10,14,21
17768,True,21,21,12,14,21
17769,True,21,21,12,14,21
17770,True,21,21,10,14,21
17771,True,21,21,10,14,21
17772,True,21,21,10,14,21
17773,True,21,21,10,14,21
17774,True,21,21,10,14,21
17775,True,21,21,12,14,21
17776,True,21,21,10,14,21
17777,True,21,21,12,14,21
17778,True,21,21,10,14,21
17779,True,21,21,10,14,21
17780,True,21,21,12,14,21
17781,True,21,21,12,14,21
17782,True,21,21,12,14,21
17783,True,21,21,12,14,21
17784,True,21,21,12,14,21
17785,True,21,21,10,14,21
17786,True,21,21,10,14,21
17787,True,21,21,10,14,21
17788,True,21,21,10,14,21
17789,True,21,21,12,14,21
17790,True,21,21,12,14,21
17791,True,21,21,12,14,21
17792,True,21,21,10,14,21
17793,True,21,21,10,14,21
17794,True,21,21,12,14,21
17795,True,21,21,10,14,21
17796,True,21,21,10,14,21
17797,True,21,21,12,14,21
17798,True,21,21,12,14,21
17799,True,21,21,12,14,21
17800,True,21,21,10,14,21
17801,True,21,21,10,14,21
17802,True,21,21,10,14,21
17803,True,21,21,12,14,21
17804,True,21,21,12,14,21
17805,True,21,21,10,14,21
17806,True,21,21,10,14,21
17807,True,21,21,12,14,21
17808,True,21,21,10,14,21
17809,True,21,21,12,14,21
17810,True,21,21,12,14,21
17811,True,21,21,10,14,21
17812,True,21,21,12,14,21
17813,True,21,21,10,14,21
17814,True,21,21,10,14,21
17815,True,21,21,12,14,21
17816,True,21,21,10,14,21
17817,True,21,21,12,14,21
17818,True,21,21,12,14,21
17819,True,21,21,12,14,21
17820,True,21,21,12,14,21
17821,True,21,21,10,14,21
17822,True,21,21,12,14,21
17823,True,21,21,10,14,21
17824,True,21,21,12,14,21
17825,True,21,21,10,14,21
17826,True,21,21,12,14,21
17827,True,21,21,10,14,21
17828,True,21,21,12,14,21
17829,True,21,21,10,14,21
17830,True,21,21,10,14,21
17831,True,21,21,12,14,21
17832,True,21,21,12,14,21
17833,True,21,21,10,14,21
17834,True,21,21,12,14,21
17835,True,21,21,10,14,21
17836,True,21,21,12,14,21
17837,True,21,21,12,14,21
17838,True,21,21,10,14,21
17839,True,21,21,10,14,21
17840,True,21,21,12,14,21
17841,True,21,21,10,14,21
17842,True,21,21,12,14,21
17843,True,21,21,10,14,21
17844,True,21,21,12,14,21
17845,True,21,21,10,14,21
17846,True,21,21,12,14,21
17847,True,21,21,12,14,21
17848,True,21,21,12,14,21
17849,True,21,21,12,14,21
17850,True,21,21,10,14,21
17851,True,21,21,12,14,21
17852,True,21,21,10,14,21
17853,True,21,21,12,14,21
17854,True,21,21,10,14,21
17855,True,21,21,10,14,21
17856,True,21,21,12,14,21
17857,True,21,21,12,14,21
17858,True,21,21,12,14,21
17859,True,21,21,12,14,21
17860,True,21,21,12,14,21
17861,True,21,21,12,14,21
17862,True,21,21,12,14,21
17863,True,21,21,10,14,21
17864,True,21,21,10,14,21
17865,True,21,21,12,14,21
17866,True,21,21,10,14,21
17867,True,21,21,12,14,21
17868,True,21,21,12,14,21
17869,True,21,21,12,14,21
17870,True,21,21,12,14,21
17871,True,21,21,12,14,21
17872,True,21,21,12,14,21
17873,True,21,21,10,14,21
17874,True,21,21,12,14,21
17875,True,21,21,10,14,21
17876,True,21,21,12,14,21
17877,True,21,21,12,14,21
17878,True,21,21,10,14,21
17879,True,21,21,10,14,21
17880,True,21,21,10,14,21
17881,True,21,21,10,14,21
17882,True,21,21,12,14,21
17883,True,21,21,12,14,21
17884,True,21,21,10,14,21
17885,True,21,21,12,14,21
17886,True,21,21,12,14,21
17887,True,21,21,12,14,21
17888,True,21,21,12,14,21
17889,True,21,21,10,14,21
17890,True,21,21,10,14,21
17891,True,21,21,12,14,21
17892,True,21,21,12,14,21
17893,True,21,21,12,14,21
17894,True,21,21,12,14,21
17895,True,21,21,12,14,21
17896,True,21,21,12,14,21
17897,True,21,21,10,14,21
17898,True,21,21,10,14,21
17899,True,21,21,10,14,21
17900,True,21,21,12,14,21
17901,True,21,21,12,14,21
17902,True,21,21,10,14,21
17903,True,21,21,12,14,21
17904,True,21,21,10,14,21
17905,True,21,21,10,14,21
17906,True,21,21,12,14,21
17907,True,21,21,10,14,21
17908,True,21,21,12,14,21
17909,True,21,21,10,14,21
17910,True,21,21,12,14,21
17911,True,21,21,12,14,21
17912,True,21,21,12,14,21
17913,True,21,21,12,14,21
17914,True,21,21,12,14,21
17915,True,21,21,12,14,21
17916,True,21,21,12,14,21
17917,True,21,21,12,14,21
17918,True,21,21,12,14,21
17919,True,21,21,10,14,21
17920,True,21,21,10,14,21
17921,True,21,21,10,14,21
17922,True,21,21,12,14,21
17923,True,21,21,10,14,21
17924,True,21,21,12,14,21
17925,True,21,21,12,14,21
17926,True,21,21,10,14,21
17927,True,21,21,10,14,21
17928,True,21,21,10,14,21
17929,True,21,21,12,14,21
17930,True,21,21,12,14,21
17931,True,21,21,12,14,21
17932,True,21,21,10,14,21
17933,True,21,21,10,14,21
17934,True,21,21,10,14,21
17935,True,21,21,10,14,21
17936,True,21,21,12,14,21
17937,True,21,21,12,14,21
17938,True,21,21,12,14,21
17939,True,21,21,12,14,21
17940,True,21,21,10,14,21
17941,True,21,21,10,14,21
17942,True,21,21,10,14,21
17943,True,21,21,10,14,21
17944,True,21,21,12,14,21
17945,True,21,21,10,14,21
17946,True,21,21,10,14,21
17947,True,21,21,10,14,21
17948,True,21,21,10,14,21
17949,True,21,21,12,14,21
17950,True,21,21,10,14,21
17951,True,21,21,10,14,21
17952,True,21,21,10,14,21
17953,True,21,21,12,14,21
17954,True,21,21,10,14,21
17955,True,21,21,10,14,21
17956,True,21,21,12,14,21
17957,True,21,21,12,14,21
17958,True,21,21,10,14,21
17959,True,21,21,10,14,21
17960,True,21,21,12,14,21
17961,True,21,21,10,14,21
17962,True,21,21,10,14,21
17963,True,21,21,10,14,21
17964,True,21,21,10,14,21
17965,True,21,21,12,14,21
17966,True,21,21,12,14,21
17967,True,21,21,10,14,21
17968,True,21,21,10,14,21
17969,True,21,21,10,14,21
17970,True,21,21,12,14,21
17971,True,21,21,12,14,21
17972,True,21,21,10,14,21
17973,True,21,21,12,14,21
17974,True,21,21,12,14,21
17975,True,21,21,10,14,21
17976,True,21,21,10,14,21
17977,True,21,21,12,14,21
17978,True,21,21,12,14,21
17979,True,21,21,12,14,21
17980,True,21,21,10,14,21
17981,True,21,21,12,14,21
17982,True,21,21,12,14,21
17983,True,21,21,12,14,21
17984,True,21,21,12,14,21
17985,True,21,21,12,14,21
17986,True,21,21,12,14,21
17987,True,21,21,10,14,21
17988,True,21,21,10,14,21
17989,True,21,21,12,14,21
17990,True,21,21,12,14,21
17991,True,21,21,12,14,21
17992,True,21,21,12,14,21
17993,True,21,21,12,14,21
17994,True,21,21,10,14,21
17995,True,21,21,12,14,21
17996,True,21,21,10,14,21
17997,True,21,21,10,14,21
17998,True,21,21,10,14,21
17999,True,21,21,10,14,21
18000,True,11,11,7,13,11
18001,True,11,11,5,13,11
18002,True,11,11,5,13,11
18003,True,11,11,7,13,11
18004,True,11,11,5,13,11
18005,True,11,11,7,13,11
18006,True,11,11,5,13,11
18007,True,11,11,7,13,11
18008,True,11,11,7,13,11
18009,True,11,11,5,13,11
18010,True,11,11,7,13,11
18011,True,11,11,5,13,11
18012,True,11,11,7,13,11
18013,True,11,11,5,13,11
18014,True,11,11,7,13,11
18015,True,11,11,7,13,11
18016,True,11,11,5,13,11
18017,True,11,11,5,13,11
18018,True,11,11,7,13,11
18019,True,11,11,5,13,11
18020,True,11,11,7,13,11
18021,True,11,11,7,13,11
18022,True,11,11,7,13,11
18023,True,11,11,5,13,11
18024,True,11,11,7,13,11
18025,True,11,11,5,13,11
18026,True,11,11,7,13,11
18027,True,11,11,5,13,11
18028,True,11,11,7,13,11
18029,True,11,11,7,13,11
18030,True,11,11,7,13,11
18031,True,11,11,7,13,11
18032,True,11,11,5,13,11
18033,True,11,11,7,13,11
18034,True,11,11,7,13,11
18035,True,11,11,5,13,11
18036,True,11,11,5,13,11
18037,True,11,11,7,13,11
18038,True,11,11,5,13,11
18039,True,11,11,5,13,11
18040,True,11,11,5,13,11
18041,True,11,11,5,13,11
18042,True,11,11,7,13,11
18043,True,11,11,5,13,11
18044,True,11,11,5,13,11
18045,True,11,11,7,13,11
18046,True,11,11,5,13,11
18047,True,11,11,7,13,11
18048,True,11,11,5,13,11
18049,True,11,11,5,13,11
18050,True,11,11,5,13,11
18051,True,11,11,7,13,11
18052,True,11,11,5,13,11
18053,True,11,11,7,13,11
18054,True,11,11,5,13,11
18055,True,11,11,7,13,11
18056,True,11,11,7,13,11
18057,True,11,11,7,13,11
18058,True,11,11,7,13,11
18059,True,11,11,5,13,11
18060,True,11,11,5,13,11
18061,True,11,11,5,13,11
18062,True,11,11,5,13,11
18063,True,11,11,7,13,11
18064,True,11,11,7,13,11
18065,True,11,11,5,13,11
18066,True,11,11,7,13,11
18067,True,11,11,5,13,11
18068,True,11,11,5,13,11
18069,True,11,11,7,13,11
18070,True,11,11,7,13,11
18071,True,11,11,7,13,11
18072,True,11,11,5,13,11
18073,True,11,11,7,13,11
18074,True,11,11,7,13,11
18075,True,11,11,5,13,11
18076,True,11,11,5,13,11
18077,True,11,11,5,13,11
18078,True,11,11,5,13,11
18079,True,11,11,7,13,11
18080,True,11,11,5,13,11
18081,True,11,11,7,13,11
18082,True,11,11,7,13,11
18083,True,11,11,5,13,11
18084,True,11,11,5,13,11
18085,True,11,11,5,13,11
18086,True,11,11,5,13,11
18087,True,11,11,7,13,11
18088,True,11,11,7,13,11
18089,True,11,11,7,13,11
18090,True,11,11,5,13,11
18091,True,11,11,5,13,11
18092,True,11,11,7,13,11
18093,True,11,11,7,13,11
18094,True,11,11,5,13,11
18095,True,11,11,5,13,11
18096,True,11,11,5,13,11
18097,True,11,11,7,13,11
18098,True,11,11,7,13,11
18099,True,11,11,7,13,11
18100,True,11,11,7,13,11
18101,True,11,11,5,13,11
18102,True,11,11,7,13,11
18103,True,11,11,7,13,11
18104,True,11,11,7,13,11
18105,True,11,11,5,13,11
18106,True,11,11,5,13,11
18107,True,11,11,7,13,11
18108,True,11,11,5,13,11
18109,True,11,11,7,13,11
18110,True,11,11,7,13,11
18111,True,11,11,5,13,11
18112,True,11,11,5,13,11
18113,True,11,11,5,13,11
18114,True,11,11,7,13,11
18115,True,11,11,7,13,11
18116,True,11,11,7,13,11
18117,True,11,11,5,13,11
18118,True,11,11,5,13,11
18119,True,11,11,5,13,11
18120,True,11,11,5,13,11
18121,True,11,11,7,13,11
18122,True,11,11,7,13,11
18123,True,11,11,7,13,11
18124,True,11,11,5,13,11
18125,True,11,11,5,13,11
18126,True,11,11,7,13,11
18127,True,11,11,5,13,11
18128,True,11,11,7,13,11
18129,True,11,11,7,13,11
18130,True,11,11,7,13,11
18131,True,11,11,5,13,11
18132,True,11,11,5,13,11
18133,True,11,11,7,13,11
18134,True,11,11,5,13,11
18135,True,11,11,7,13,11
18136,True,11,11,5,13,11
18137,True,11,11,7,13,11
18138,True,11,11,7,13,11
18139,True,11,11,7,13,11
18140,True,11,11,7,13,11
18141,True,11,11,7,13,11
18142,True,11,11,5,13,11
18143,True,11,11,5,13,11
18144,True,11,11,7,13,11
18145,True,11,11,5,13,11
18146,True,11,11,7,13,11
18147,True,11,11,7,13,11
18148,True,11,11,5,13,11
18149,True,11,11,5,13,11
18150,True,11,11,5,13,11
18151,True,11,11,7,13,11
18152,True,11,11,7,13,11
18153,True,11,11,7,13,11
18154,True,11,11,7,13,11
18155,True,11,11,5,13,11
18156,True,11,11,7,13,11
18157,True,11,11,7,13,11
18158,True,11,11,7,13,11
18159,True,11,11,5,13,11
18160,True,11,11,5,13,11
18161,True,11,11,5,13,11
18162,True,11,11,5,13,11
18163,True,11,11,5,13,11
18164,True,11,11,7,13,11
18165,True,11,11,7,13,11
18166,True,11,11,5,13,11
18167,True,11,11,7,13,11
18168,True,11,11,5,13,11
18169,True,11,11,5,13,11
18170,True,11,11,5,13,11
18171,True,11,11,7,13,11
18172,True,11,11,5,13,11
18173,True,11,11,5,13,11
18174,True,11,11,5,13,11
18175,True,11,11,5,13,11
18176,True,11,11,5,13,11
18177,True,11,11,5,13,11
18178,True,11,11,7,13,11
18179,True,11,11,7,13,11
18180,True,11,11,5,13,11
18181,True,11,11,5,13,11
18182,True,11,11,7,13,11
18183,True,11,11,7,13,11
18184,True,11,11,7,13,11
18185,True,11,11,7,13,11
18186,True,11,11,5,13,11
18187,True,11,11,7,13,11
18188,True,11,11,7,13,11
18189,True,11,11,7,13,11
18190,True,11,11,5,13,11
18191,True,11,11,5,13,11
18192,True,11,11,7,13,11
18193,True,11,11,5,13,11
18194,True,11,11,5,13,11
18195,True,11,11,5,13,11
18196,True,11,11,5,13,11
18197,True,11,11,7,13,11
18198,True,11,11,5,13,11
18199,True,11,11,7,13,11
18200,True,11,11,5,13,11
18201,True,11,11,7,13,11
18202,True,11,11,5,13,11
18203,True,11,11,5,13,11
18204,True,11,11,7,13,11
18205,True,11,11,5,13,11
18206,True,11,11,5,13,11
18207,True,11,11,7,13,11
18208,True,11,11,5,13,11
18209,True,11,11,5,13,11
18210,True,11,11,5,13,11
18211,True,11,11,5,13,11
18212,True,11,11,5,13,11
